time,ix,value
0.71,11,0.0
0.71,12,0.0
0.71,13,0.0
0.71,14,0.0
0.71,15,0.0
0.71,16,0.0
0.71,17,0.0
0.71,18,0.0
0.71,19,0.0
0.71,20,0.0
0.71,21,0.0
0.71,22,0.0
0.71,23,0.0
0.71,24,0.0
0.71,25,0.0
0.71,26,0.0
0.71,27,0.0
0.71,28,0.0
0.71,29,0.0
0.71,30,0.0
0.71,31,0.0
0.71,32,0.0
0.71,33,0.0
0.71,34,0.0
0.71,35,0.0
0.71,36,0.0
0.71,37,0.0
0.71,38,0.0
0.71,39,0.0
0.71,40,0.0
0.71,41,0.0
0.71,42,0.0
0.71,43,0.0
0.71,44,0.0
0.71,45,0.0
0.81,0,0.0
0.81,1,0.0
0.81,2,0.0
0.81,3,0.0
0.81,4,0.0
0.81,5,0.0
0.81,6,0.0
0.81,7,0.0
0.81,8,0.0
0.81,9,0.0
0.81,10,0.0
0.81,11,0.0
0.81,12,0.0
0.81,13,0.0
0.81,14,0.0
0.81,15,0.0
0.81,16,0.0
0.81,17,0.0
0.81,18,0.0
0.81,19,0.0
0.81,20,0.0
0.81,21,0.0
0.81,22,0.0
0.81,23,0.0
0.81,24,0.0
0.81,25,0.0
0.81,26,0.0
0.81,27,0.0
0.81,28,0.0
0.81,29,0.0
0.81,30,0.0
0.81,31,0.0
0.81,32,0.0
0.81,33,0.0
0.81,34,0.0
0.81,35,0.0
0.81,36,0.0
0.81,37,0.0
0.81,38,0.0
0.81,39,0.0
0.81,40,0.0
0.81,41,0.0
0.81,42,0.0
0.81,43,0.0
0.81,44,0.0
0.81,45,0.0
0.91,0,0.0
0.91,1,0.0
0.91,2,0.0
0.91,3,0.0
0.91,4,0.0
0.91,5,0.0
0.91,6,0.0
0.91,7,0.0
0.91,8,0.0
0.91,9,0.0
0.91,10,0.0
0.91,11,0.0
0.91,12,0.0
0.91,13,0.0
0.91,14,0.0
0.91,15,0.0
0.91,16,0.0
0.91,17,0.0
0.91,18,0.0
0.91,19,0.0
0.91,20,0.0
0.91,21,0.0
0.91,22,0.0
0.91,23,0.0
0.91,24,0.0
0.91,25,0.0
0.91,26,0.0
0.91,27,0.0
0.91,28,0.0
0.91,29,0.0
0.91,30,0.0
0.91,31,0.0
0.91,32,0.0
0.91,33,0.0
0.91,34,0.0
0.91,35,0.0
0.91,36,0.0
0.91,37,0.0
0.91,38,0.0
0.91,39,0.0
0.91,40,0.0
0.91,41,0.0
0.91,42,0.0
0.91,43,0.0
0.91,44,0.0
0.91,45,0.0
1.01,0,0.0
1.01,1,0.0
1.01,2,0.0
1.01,3,0.0
1.01,4,0.0
1.01,5,0.0
1.01,6,0.0
1.01,7,0.0
1.01,8,0.0
1.01,9,0.0
1.01,10,0.0
1.01,11,0.0
1.01,12,0.0
1.01,13,0.0
1.01,14,0.0
1.01,15,0.0
1.01,16,0.0
1.01,17,0.0
1.01,18,0.0
1.01,19,0.0
1.01,20,0.0
1.01,21,0.0
1.01,22,0.0
1.01,23,0.0
1.01,24,0.0
1.01,25,0.0
1.01,26,0.0
1.01,27,0.0
1.01,28,0.0
1.01,29,0.0
1.01,30,0.0
1.01,31,0.0
1.01,32,0.0
1.01,33,0.0
1.01,34,0.0
1.01,35,0.0
1.01,36,0.0
1.01,37,0.0
1.01,38,0.0
1.01,39,0.0
1.01,40,0.0
1.01,41,0.0
1.01,42,0.0
1.01,43,0.0
1.01,44,0.0
1.01,45,0.0
1.11,0,0.0
1.11,1,0.0
1.11,2,0.0
1.11,3,0.0
1.11,4,0.0
1.11,5,0.0
1.11,6,0.0
1.11,7,0.0
1.11,8,0.0
1.11,9,0.0
1.11,10,0.0
1.11,11,0.0
1.11,12,0.0
1.11,13,0.0
1.11,14,0.0
1.11,15,0.0
1.11,16,0.0
1.11,17,0.0
1.11,18,0.0
1.11,19,0.0
1.11,20,0.0
1.11,21,0.0
1.11,22,0.0
1.11,23,0.0
1.11,24,0.0
1.11,25,0.0
1.11,26,21.1930724169
1.11,27,0.0
1.11,28,0.0
1.11,29,0.0
1.11,30,0.0
1.11,31,0.0
1.11,32,0.0
1.11,33,0.0
1.11,34,0.0
1.11,35,0.0
1.11,36,0.0
1.11,37,0.0
1.11,38,0.0
1.11,39,0.0
1.11,40,0.0
1.11,41,0.0
1.11,42,0.0
1.11,43,0.0
1.11,44,0.0
1.11,45,0.0
1.21,0,0.0
1.21,1,0.0
1.21,2,0.0
1.21,3,0.0
1.21,4,0.0
1.21,5,0.0
1.21,6,0.0
1.21,7,0.0
1.21,8,0.0
1.21,9,0.0
1.21,10,0.0
1.21,11,0.0
1.21,12,0.0
1.21,13,0.0
1.21,14,0.0
1.21,15,0.0
1.21,16,0.0
1.21,17,0.0
1.21,18,0.0
1.21,19,18.5206073346
1.21,20,0.0
1.21,21,0.0
1.21,22,0.0
1.21,23,0.0
1.21,24,0.0
1.21,25,0.0
1.21,26,21.1865929846
1.21,27,0.0
1.21,28,0.0
1.21,29,0.0
1.21,30,0.0
1.21,31,0.0
1.21,32,0.0
1.21,33,0.0
1.21,34,0.0
1.21,35,0.0
1.21,36,0.0
1.21,37,0.0
1.21,38,0.0
1.21,39,0.0
1.21,40,0.0
1.21,41,0.0
1.21,42,0.0
1.21,43,0.0
1.21,44,0.0
1.21,45,0.0
1.31,0,0.0
1.31,1,0.0
1.31,2,0.0
1.31,3,0.0
1.31,4,0.0
1.31,5,0.0
1.31,6,0.0
1.31,7,0.0
1.31,8,0.0
1.31,9,0.0
1.31,10,0.0
1.31,11,0.0
1.31,12,0.0
1.31,13,0.0
1.31,14,0.0
1.31,15,0.0
1.31,16,0.0
1.31,17,0.0
1.31,18,0.0
1.31,19,19.8177065411
1.31,20,0.0
1.31,21,0.0
1.31,22,0.0
1.31,23,0.0
1.31,24,0.0
1.31,25,0.0
1.31,26,24.0124761723
1.31,27,0.0
1.31,28,0.0
1.31,29,0.0
1.31,30,0.0
1.31,31,0.0
1.31,32,0.0
1.31,33,0.0
1.31,34,0.0
1.31,35,0.0
1.31,36,0.0
1.31,37,0.0
1.31,38,0.0
1.31,39,0.0
1.31,40,0.0
1.31,41,0.0
1.31,42,0.0
1.31,43,0.0
1.31,44,0.0
1.31,45,0.0
1.41,0,0.0
1.41,1,0.0
1.41,2,0.0
1.41,3,0.0
1.41,4,0.0
1.41,5,0.0
1.41,6,0.0
1.41,7,0.0
1.41,8,0.0
1.41,9,0.0
1.41,10,0.0
1.41,11,0.0
1.41,12,0.0
1.41,13,0.0
1.41,14,0.0
1.41,15,0.0
1.41,16,0.0
1.41,17,0.0
1.41,18,0.0
1.41,19,22.9200797181
1.41,20,12.9042477183
1.41,21,0.0
1.41,22,0.0
1.41,23,0.0
1.41,24,0.0
1.41,25,27.7049852321
1.41,26,25.4187486281
1.41,27,0.0
1.41,28,0.0
1.41,29,0.0
1.41,30,0.0
1.41,31,0.0
1.41,32,0.0
1.41,33,0.0
1.41,34,0.0
1.41,35,0.0
1.41,36,0.0
1.41,37,0.0
1.41,38,0.0
1.41,39,0.0
1.41,40,0.0
1.41,41,0.0
1.41,42,0.0
1.41,43,0.0
1.41,44,0.0
1.41,45,0.0
1.51,0,0.0
1.51,1,0.0
1.51,2,0.0
1.51,3,0.0
1.51,4,0.0
1.51,5,0.0
1.51,6,0.0
1.51,7,0.0
1.51,8,0.0
1.51,9,0.0
1.51,10,0.0
1.51,11,0.0
1.51,12,0.0
1.51,13,0.0
1.51,14,0.0
1.51,15,0.0
1.51,16,0.0
1.51,17,0.0
1.51,18,0.0
1.51,19,0.0
1.51,20,31.0126412501
1.51,21,30.4018304695
1.51,22,0.0
1.51,23,0.0
1.51,24,0.0
1.51,25,26.6466698293
1.51,26,23.049675893
1.51,27,0.0
1.51,28,0.0
1.51,29,14.3755157218
1.51,30,0.0
1.51,31,0.0
1.51,32,0.0
1.51,33,0.0
1.51,34,0.0
1.51,35,0.0
1.51,36,0.0
1.51,37,0.0
1.51,38,0.0
1.51,39,0.0
1.51,40,0.0
1.51,41,0.0
1.51,42,0.0
1.51,43,0.0
1.51,44,0.0
1.51,45,0.0
1.61,0,0.0
1.61,1,0.0
1.61,2,0.0
1.61,3,0.0
1.61,4,0.0
1.61,5,0.0
1.61,6,0.0
1.61,7,0.0
1.61,8,0.0
1.61,9,0.0
1.61,10,0.0
1.61,11,0.0
1.61,12,0.0
1.61,13,0.0
1.61,14,0.0
1.61,15,0.0
1.61,16,0.0
1.61,17,0.0
1.61,18,12.3602472856
1.61,19,20.0248583599
1.61,20,38.5349990615
1.61,21,23.2728848055
1.61,22,0.0
1.61,23,0.0
1.61,24,22.2042233199
1.61,25,22.2312605687
1.61,26,10.890946378
1.61,27,0.0
1.61,28,0.0
1.61,29,0.0
1.61,30,0.0
1.61,31,0.0
1.61,32,0.0
1.61,33,0.0
1.61,34,0.0
1.61,35,0.0
1.61,36,0.0
1.61,37,0.0
1.61,38,0.0
1.61,39,0.0
1.61,40,0.0
1.61,41,0.0
1.61,42,0.0
1.61,43,0.0
1.61,44,0.0
1.61,45,0.0
1.71,0,0.0
1.71,1,0.0
1.71,2,0.0
1.71,3,0.0
1.71,4,0.0
1.71,5,0.0
1.71,6,0.0
1.71,7,0.0
1.71,8,0.0
1.71,9,0.0
1.71,10,0.0
1.71,11,0.0
1.71,12,0.0
1.71,13,0.0
1.71,14,0.0
1.71,15,0.0
1.71,16,15.5758446025
1.71,17,0.0
1.71,18,20.1150693101
1.71,19,31.0825148737
1.71,20,23.8362722821
1.71,21,25.7498392638
1.71,22,28.0160527934
1.71,23,0.0
1.71,24,37.31594796
1.71,25,18.876441598
1.71,26,0.0
1.71,27,17.309745309
1.71,28,18.2538999624
1.71,29,0.0
1.71,30,14.7742388815
1.71,31,0.0
1.71,32,0.0
1.71,33,0.0
1.71,34,0.0
1.71,35,0.0
1.71,36,0.0
1.71,37,0.0
1.71,38,0.0
1.71,39,0.0
1.71,40,0.0
1.71,41,0.0
1.71,42,0.0
1.71,43,0.0
1.71,44,0.0
1.71,45,0.0
1.81,0,0.0
1.81,1,0.0
1.81,2,0.0
1.81,3,0.0
1.81,4,0.0
1.81,5,0.0
1.81,6,0.0
1.81,7,0.0
1.81,8,0.0
1.81,9,0.0
1.81,10,0.0
1.81,11,0.0
1.81,12,0.0
1.81,13,0.0
1.81,14,0.0
1.81,15,0.0
1.81,16,12.6316086365
1.81,17,15.3968998234
1.81,18,17.7995896524
1.81,19,28.2457483736
1.81,20,24.1374790438
1.81,21,11.3202893948
1.81,22,32.8893089168
1.81,23,33.1788602143
1.81,24,40.6038465109
1.81,25,18.8904503157
1.81,26,20.8011846811
1.81,27,0.0
1.81,28,15.3436633253
1.81,29,0.0
1.81,30,0.0
1.81,31,0.0
1.81,32,0.0
1.81,33,0.0
1.81,34,0.0
1.81,35,0.0
1.81,36,0.0
1.81,37,0.0
1.81,38,0.0
1.81,39,0.0
1.81,40,0.0
1.81,41,0.0
1.81,42,0.0
1.81,43,0.0
1.81,44,0.0
1.81,45,0.0
1.91,0,0.0
1.91,1,0.0
1.91,2,0.0
1.91,3,0.0
1.91,4,0.0
1.91,5,0.0
1.91,6,0.0
1.91,7,0.0
1.91,8,0.0
1.91,9,0.0
1.91,10,0.0
1.91,11,0.0
1.91,12,0.0
1.91,13,0.0
1.91,14,0.0
1.91,15,15.964378572
1.91,16,0.0
1.91,17,15.1426170194
1.91,18,0.0
1.91,19,17.8862438692
1.91,20,34.7160761861
1.91,21,15.0763317655
1.91,22,33.5085756189
1.91,23,47.5816551025
1.91,24,38.5723349705
1.91,25,13.8752605178
1.91,26,13.5865571013
1.91,27,0.0
1.91,28,17.164713403
1.91,29,0.0
1.91,30,0.0
1.91,31,0.0
1.91,32,0.0
1.91,33,0.0
1.91,34,0.0
1.91,35,0.0
1.91,36,0.0
1.91,37,0.0
1.91,38,0.0
1.91,39,0.0
1.91,40,0.0
1.91,41,0.0
1.91,42,0.0
1.91,43,0.0
1.91,44,0.0
1.91,45,0.0
2.01,0,0.0
2.01,1,0.0
2.01,2,0.0
2.01,3,0.0
2.01,4,0.0
2.01,5,0.0
2.01,6,0.0
2.01,7,0.0
2.01,8,0.0
2.01,9,0.0
2.01,10,0.0
2.01,11,0.0
2.01,12,0.0
2.01,13,14.2418036736
2.01,14,0.0
2.01,15,30.7368760423
2.01,16,0.0
2.01,17,0.0
2.01,18,0.0
2.01,19,12.6127071454
2.01,20,34.2930972807
2.01,21,58.630520584
2.01,22,40.9342466939
2.01,23,49.9284020755
2.01,24,39.071940122
2.01,25,32.1007663039
2.01,26,0.0
2.01,27,0.0
2.01,28,13.9311671076
2.01,29,0.0
2.01,30,0.0
2.01,31,21.7166512083
2.01,32,0.0
2.01,33,0.0
2.01,34,0.0
2.01,35,0.0
2.01,36,0.0
2.01,37,0.0
2.01,38,0.0
2.01,39,0.0
2.01,40,0.0
2.01,41,0.0
2.01,42,0.0
2.01,43,0.0
2.01,44,0.0
2.01,45,0.0
2.11,0,0.0
2.11,1,0.0
2.11,2,0.0
2.11,3,0.0
2.11,4,0.0
2.11,5,0.0
2.11,6,0.0
2.11,7,0.0
2.11,8,0.0
2.11,9,0.0
2.11,10,0.0
2.11,11,0.0
2.11,12,0.0
2.11,13,15.5906285604
2.11,14,0.0
2.11,15,16.8669641353
2.11,16,0.0
2.11,17,0.0
2.11,18,0.0
2.11,19,29.7886072278
2.11,20,30.672292267
2.11,21,41.7978150602
2.11,22,40.7175741061
2.11,23,30.7011725143
2.11,24,32.6020053365
2.11,25,50.3459874084
2.11,26,10.8880834817
2.11,27,0.0
2.11,28,32.9245510974
2.11,29,11.3542885464
2.11,30,0.0
2.11,31,11.7148764869
2.11,32,0.0
2.11,33,0.0
2.11,34,0.0
2.11,35,0.0
2.11,36,0.0
2.11,37,0.0
2.11,38,0.0
2.11,39,0.0
2.11,40,0.0
2.11,41,0.0
2.11,42,0.0
2.11,43,0.0
2.11,44,0.0
2.11,45,0.0
2.21,0,0.0
2.21,1,0.0
2.21,2,0.0
2.21,3,0.0
2.21,4,0.0
2.21,5,0.0
2.21,6,0.0
2.21,7,0.0
2.21,8,0.0
2.21,9,0.0
2.21,10,0.0
2.21,11,0.0
2.21,12,14.1111118687
2.21,13,0.0
2.21,14,11.0227374876
2.21,15,28.5519073575
2.21,16,16.1951084734
2.21,17,0.0
2.21,18,0.0
2.21,19,39.4536333363
2.21,20,24.8930987415
2.21,21,29.9782994464
2.21,22,39.392576764
2.21,23,41.3594647471
2.21,24,30.7798168344
2.21,25,56.9298866053
2.21,26,24.9397214479
2.21,27,0.0
2.21,28,51.9030638023
2.21,29,0.0
2.21,30,0.0
2.21,31,14.1658479434
2.21,32,23.2770711335
2.21,33,0.0
2.21,34,0.0
2.21,35,0.0
2.21,36,0.0
2.21,37,0.0
2.21,38,0.0
2.21,39,0.0
2.21,40,0.0
2.21,41,0.0
2.21,42,0.0
2.21,43,0.0
2.21,44,0.0
2.21,45,0.0
2.31,0,0.0
2.31,1,0.0
2.31,2,0.0
2.31,3,0.0
2.31,4,0.0
2.31,5,0.0
2.31,6,0.0
2.31,7,0.0
2.31,8,0.0
2.31,9,0.0
2.31,10,0.0
2.31,11,0.0
2.31,12,28.7677876844
2.31,13,0.0
2.31,14,33.401291871
2.31,15,54.839301229
2.31,16,14.8229259596
2.31,17,12.9360452651
2.31,18,0.0
2.31,19,47.8229747485
2.31,20,25.0072862864
2.31,21,43.6004561193
2.31,22,41.5050573942
2.31,23,52.4732325571
2.31,24,34.1079009259
2.31,25,47.2993876894
2.31,26,31.5163437684
2.31,27,0.0
2.31,28,49.6664694946
2.31,29,22.023309932
2.31,30,0.0
2.31,31,15.3323671057
2.31,32,36.2804951134
2.31,33,0.0
2.31,34,0.0
2.31,35,0.0
2.31,36,0.0
2.31,37,0.0
2.31,38,0.0
2.31,39,0.0
2.31,40,0.0
2.31,41,0.0
2.31,42,0.0
2.31,43,0.0
2.31,44,0.0
2.31,45,0.0
2.41,0,0.0
2.41,1,0.0
2.41,2,0.0
2.41,3,0.0
2.41,4,0.0
2.41,5,0.0
2.41,6,0.0
2.41,7,0.0
2.41,8,0.0
2.41,9,0.0
2.41,10,0.0
2.41,11,13.6295181103
2.41,12,34.9860609001
2.41,13,0.0
2.41,14,21.3277306517
2.41,15,49.0850057324
2.41,16,13.8069932732
2.41,17,0.0
2.41,18,0.0
2.41,19,51.840352554
2.41,20,38.1140974652
2.41,21,64.2733048316
2.41,22,35.3957477576
2.41,23,33.2846397419
2.41,24,39.0403692893
2.41,25,50.1936436563
2.41,26,44.8327879075
2.41,27,14.2528719792
2.41,28,38.7535709473
2.41,29,48.6810862574
2.41,30,41.910000214
2.41,31,14.246460607
2.41,32,24.9101415372
2.41,33,0.0
2.41,34,14.0321788149
2.41,35,0.0
2.41,36,0.0
2.41,37,0.0
2.41,38,0.0
2.41,39,0.0
2.41,40,0.0
2.41,41,0.0
2.41,42,0.0
2.41,43,0.0
2.41,44,0.0
2.41,45,0.0
2.51,0,0.0
2.51,1,0.0
2.51,2,0.0
2.51,3,0.0
2.51,4,0.0
2.51,5,0.0
2.51,6,0.0
2.51,7,0.0
2.51,8,0.0
2.51,9,12.704763955
2.51,10,0.0
2.51,11,35.6805026947
2.51,12,31.4762692464
2.51,13,0.0
2.51,14,22.3776380555
2.51,15,57.2003489521
2.51,16,0.0
2.51,17,0.0
2.51,18,11.4373856708
2.51,19,46.1449612285
2.51,20,35.2792253892
2.51,21,51.1657988306
2.51,22,44.149636635
2.51,23,10.8047559312
2.51,24,37.4940993242
2.51,25,68.937763881
2.51,26,62.4247321409
2.51,27,0.0
2.51,28,24.9115451197
2.51,29,47.2043775995
2.51,30,38.1787610546
2.51,31,0.0
2.51,32,19.5318832555
2.51,33,28.2423072918
2.51,34,0.0
2.51,35,20.7678923877
2.51,36,0.0
2.51,37,0.0
2.51,38,0.0
2.51,39,0.0
2.51,40,0.0
2.51,41,0.0
2.51,42,0.0
2.51,43,0.0
2.51,44,0.0
2.51,45,0.0
2.61,0,0.0
2.61,1,0.0
2.61,2,0.0
2.61,3,0.0
2.61,4,0.0
2.61,5,0.0
2.61,6,0.0
2.61,7,0.0
2.61,8,0.0
2.61,9,19.7705960575
2.61,10,0.0
2.61,11,14.132853671
2.61,12,46.2469758503
2.61,13,0.0
2.61,14,24.7284825373
2.61,15,59.08352625
2.61,16,0.0
2.61,17,14.8756808756
2.61,18,17.1732204749
2.61,19,39.2329764445
2.61,20,34.6652998419
2.61,21,46.5255540325
2.61,22,12.0420125398
2.61,23,0.0
2.61,24,27.3642365153
2.61,25,38.0941166839
2.61,26,40.0665688252
2.61,27,18.8792784303
2.61,28,25.2532439098
2.61,29,44.24266221
2.61,30,58.4452297634
2.61,31,0.0
2.61,32,72.0646458018
2.61,33,35.3803390772
2.61,34,0.0
2.61,35,36.6616266831
2.61,36,0.0
2.61,37,0.0
2.61,38,0.0
2.61,39,0.0
2.61,40,0.0
2.61,41,0.0
2.61,42,0.0
2.61,43,0.0
2.61,44,0.0
2.61,45,0.0
2.71,0,0.0
2.71,1,0.0
2.71,2,0.0
2.71,3,0.0
2.71,4,0.0
2.71,5,0.0
2.71,6,0.0
2.71,7,0.0
2.71,8,25.181939883
2.71,9,0.0
2.71,10,19.4661085678
2.71,11,0.0
2.71,12,56.2521026098
2.71,13,18.4629815261
2.71,14,27.2375480796
2.71,15,58.6171302056
2.71,16,0.0
2.71,17,27.4303511003
2.71,18,25.513696597
2.71,19,46.8809987226
2.71,20,37.8698111035
2.71,21,42.876106776
2.71,22,0.0
2.71,23,26.7148517679
2.71,24,49.7176292258
2.71,25,42.042313146
2.71,26,39.8963554849
2.71,27,20.9043183065
2.71,28,11.259016086
2.71,29,57.4367045975
2.71,30,35.376991984
2.71,31,0.0
2.71,32,65.4490806793
2.71,33,16.3457354079
2.71,34,0.0
2.71,35,31.3424596112
2.71,36,31.8364139012
2.71,37,0.0
2.71,38,0.0
2.71,39,0.0
2.71,40,0.0
2.71,41,0.0
2.71,42,0.0
2.71,43,0.0
2.71,44,0.0
2.71,45,0.0
2.81,0,0.0
2.81,1,0.0
2.81,2,0.0
2.81,3,0.0
2.81,4,0.0
2.81,5,0.0
2.81,6,0.0
2.81,7,0.0
2.81,8,31.1001678328
2.81,9,0.0
2.81,10,20.7246334938
2.81,11,0.0
2.81,12,34.547030382
2.81,13,21.8950919882
2.81,14,18.2880101525
2.81,15,68.265203722
2.81,16,0.0
2.81,17,28.6817494032
2.81,18,27.0284115573
2.81,19,59.5016828313
2.81,20,32.9222644577
2.81,21,37.31072051
2.81,22,67.4970418302
2.81,23,57.1436399657
2.81,24,59.0965441476
2.81,25,46.2286141525
2.81,26,37.1965165313
2.81,27,0.0
2.81,28,12.2884494044
2.81,29,39.7492098761
2.81,30,21.495302635
2.81,31,0.0
2.81,32,64.1080944012
2.81,33,0.0
2.81,34,14.3973503923
2.81,35,17.5282566789
2.81,36,43.8519824387
2.81,37,0.0
2.81,38,19.4610075231
2.81,39,0.0
2.81,40,0.0
2.81,41,0.0
2.81,42,0.0
2.81,43,0.0
2.81,44,0.0
2.81,45,0.0
2.91,0,0.0
2.91,1,0.0
