time,ix,value
0.71,11,0.0
0.71,12,0.0
0.71,13,0.0
0.71,14,0.0
0.71,15,0.0
0.71,16,0.0
0.71,17,0.0
0.71,18,0.0
0.71,19,0.0
0.71,20,0.0
0.71,21,0.0
0.71,22,0.0
0.71,23,0.0
0.71,24,0.0
0.71,25,0.0
0.71,26,0.0
0.71,27,0.0
0.71,28,0.0
0.71,29,0.0
0.71,30,0.0
0.71,31,0.0
0.71,32,0.0
0.71,33,0.0
0.71,34,0.0
0.71,35,0.0
0.71,36,0.0
0.71,37,0.0
0.71,38,0.0
0.71,39,0.0
0.71,40,0.0
0.71,41,0.0
0.71,42,0.0
0.71,43,0.0
0.71,44,0.0
0.71,45,0.0
0.81,0,0.0
0.81,1,0.0
0.81,2,0.0
0.81,3,0.0
0.81,4,0.0
0.81,5,0.0
0.81,6,0.0
0.81,7,0.0
0.81,8,0.0
0.81,9,0.0
0.81,10,0.0
0.81,11,0.0
0.81,12,0.0
0.81,13,0.0
0.81,14,0.0
0.81,15,0.0
0.81,16,0.0
0.81,17,0.0
0.81,18,0.0
0.81,19,0.0
0.81,20,0.0
0.81,21,0.0
0.81,22,0.0
0.81,23,0.0
0.81,24,0.0
0.81,25,0.0
0.81,26,0.0
0.81,27,0.0
0.81,28,0.0
0.81,29,0.0
0.81,30,0.0
0.81,31,0.0
0.81,32,0.0
0.81,33,0.0
0.81,34,0.0
0.81,35,0.0
0.81,36,0.0
0.81,37,0.0
0.81,38,0.0
0.81,39,0.0
0.81,40,0.0
0.81,41,0.0
0.81,42,0.0
0.81,43,0.0
0.81,44,0.0
0.81,45,0.0
0.91,0,0.0
0.91,1,0.0
0.91,2,0.0
0.91,3,0.0
0.91,4,0.0
0.91,5,0.0
0.91,6,0.0
0.91,7,0.0
0.91,8,0.0
0.91,9,0.0
0.91,10,0.0
0.91,11,0.0
0.91,12,0.0
0.91,13,0.0
0.91,14,0.0
0.91,15,0.0
0.91,16,0.0
0.91,17,0.0
0.91,18,0.0
0.91,19,0.0
0.91,20,0.0
0.91,21,0.0
0.91,22,0.0
0.91,23,0.0
0.91,24,0.0
0.91,25,0.0
0.91,26,0.0
0.91,27,0.0
0.91,28,0.0
0.91,29,0.0
0.91,30,0.0
0.91,31,0.0
0.91,32,0.0
0.91,33,0.0
0.91,34,0.0
0.91,35,0.0
0.91,36,0.0
0.91,37,0.0
0.91,38,0.0
0.91,39,0.0
0.91,40,0.0
0.91,41,0.0
0.91,42,0.0
0.91,43,0.0
0.91,44,0.0
0.91,45,0.0
1.01,0,0.0
1.01,1,0.0
1.01,2,0.0
1.01,3,0.0
1.01,4,0.0
1.01,5,0.0
1.01,6,0.0
1.01,7,0.0
1.01,8,0.0
1.01,9,0.0
1.01,10,0.0
1.01,11,0.0
1.01,12,0.0
1.01,13,0.0
1.01,14,0.0
1.01,15,0.0
1.01,16,0.0
1.01,17,0.0
1.01,18,0.0
1.01,19,14.4073245707
1.01,20,0.0
1.01,21,0.0
1.01,22,0.0
1.01,23,0.0
1.01,24,0.0
1.01,25,0.0
1.01,26,22.3176780908
1.01,27,0.0
1.01,28,0.0
1.01,29,0.0
1.01,30,0.0
1.01,31,0.0
1.01,32,0.0
1.01,33,0.0
1.01,34,0.0
1.01,35,0.0
1.01,36,0.0
1.01,37,0.0
1.01,38,0.0
1.01,39,0.0
1.01,40,0.0
1.01,41,0.0
1.01,42,0.0
1.01,43,0.0
1.01,44,0.0
1.01,45,0.0
1.11,0,0.0
1.11,1,0.0
1.11,2,0.0
1.11,3,0.0
1.11,4,0.0
1.11,5,0.0
1.11,6,0.0
1.11,7,0.0
1.11,8,0.0
1.11,9,0.0
1.11,10,0.0
1.11,11,0.0
1.11,12,0.0
1.11,13,0.0
1.11,14,0.0
1.11,15,0.0
1.11,16,0.0
1.11,17,0.0
1.11,18,0.0
1.11,19,20.5277566828
1.11,20,0.0
1.11,21,0.0
1.11,22,0.0
1.11,23,0.0
1.11,24,0.0
1.11,25,20.6112721976
1.11,26,17.9444987815
1.11,27,0.0
1.11,28,0.0
1.11,29,0.0
1.11,30,0.0
1.11,31,0.0
1.11,32,0.0
1.11,33,0.0
1.11,34,0.0
1.11,35,0.0
1.11,36,0.0
1.11,37,0.0
1.11,38,0.0
1.11,39,0.0
1.11,40,0.0
1.11,41,0.0
1.11,42,0.0
1.11,43,0.0
1.11,44,0.0
1.11,45,0.0
1.21,0,0.0
1.21,1,0.0
1.21,2,0.0
1.21,3,0.0
1.21,4,0.0
1.21,5,0.0
1.21,6,0.0
1.21,7,0.0
1.21,8,0.0
1.21,9,0.0
1.21,10,0.0
1.21,11,0.0
1.21,12,0.0
1.21,13,0.0
1.21,14,0.0
1.21,15,0.0
1.21,16,0.0
1.21,17,0.0
1.21,18,0.0
1.21,19,21.5029398942
1.21,20,21.8309596341
1.21,21,0.0
1.21,22,0.0
1.21,23,0.0
1.21,24,0.0
1.21,25,19.250524549
1.21,26,18.9478299427
1.21,27,0.0
1.21,28,0.0
1.21,29,0.0
1.21,30,0.0
1.21,31,0.0
1.21,32,0.0
1.21,33,0.0
1.21,34,0.0
1.21,35,0.0
1.21,36,0.0
1.21,37,0.0
1.21,38,0.0
1.21,39,0.0
1.21,40,0.0
1.21,41,0.0
1.21,42,0.0
1.21,43,0.0
1.21,44,0.0
1.21,45,0.0
1.31,0,0.0
1.31,1,0.0
1.31,2,0.0
1.31,3,0.0
1.31,4,0.0
1.31,5,0.0
1.31,6,0.0
1.31,7,0.0
1.31,8,0.0
1.31,9,0.0
1.31,10,0.0
1.31,11,0.0
1.31,12,0.0
1.31,13,0.0
1.31,14,0.0
1.31,15,0.0
1.31,16,0.0
1.31,17,16.2357144858
1.31,18,0.0
1.31,19,24.0121379423
1.31,20,21.9182190356
1.31,21,20.5306297638
1.31,22,0.0
1.31,23,0.0
1.31,24,26.1850852947
1.31,25,17.962111074
1.31,26,13.0309525938
1.31,27,0.0
1.31,28,0.0
1.31,29,0.0
1.31,30,0.0
1.31,31,0.0
1.31,32,0.0
1.31,33,0.0
1.31,34,0.0
1.31,35,0.0
1.31,36,0.0
1.31,37,0.0
1.31,38,0.0
1.31,39,0.0
1.31,40,0.0
1.31,41,0.0
1.31,42,0.0
1.31,43,0.0
1.31,44,0.0
1.31,45,0.0
1.41,0,0.0
1.41,1,0.0
1.41,2,0.0
1.41,3,0.0
1.41,4,0.0
1.41,5,0.0
1.41,6,0.0
1.41,7,0.0
1.41,8,0.0
1.41,9,0.0
1.41,10,0.0
1.41,11,0.0
1.41,12,0.0
1.41,13,0.0
1.41,14,0.0
1.41,15,0.0
1.41,16,0.0
1.41,17,12.2410759618
1.41,18,0.0
1.41,19,16.6047504554
1.41,20,33.7708954892
1.41,21,26.7479497174
1.41,22,11.743407025
1.41,23,30.0459558433
1.41,24,15.5294441432
1.41,25,26.62248134
1.41,26,0.0
1.41,27,0.0
1.41,28,25.6625495072
1.41,29,18.3722615148
1.41,30,0.0
1.41,31,0.0
1.41,32,0.0
1.41,33,0.0
1.41,34,0.0
1.41,35,0.0
1.41,36,0.0
1.41,37,0.0
1.41,38,0.0
1.41,39,0.0
1.41,40,0.0
1.41,41,0.0
1.41,42,0.0
1.41,43,0.0
1.41,44,0.0
1.41,45,0.0
1.51,0,0.0
1.51,1,0.0
1.51,2,0.0
1.51,3,0.0
1.51,4,0.0
1.51,5,0.0
1.51,6,0.0
1.51,7,0.0
1.51,8,0.0
1.51,9,0.0
1.51,10,0.0
1.51,11,0.0
1.51,12,0.0
1.51,13,0.0
1.51,14,0.0
1.51,15,0.0
1.51,16,0.0
1.51,17,0.0
1.51,18,0.0
1.51,19,16.748972428
1.51,20,27.5719806066
1.51,21,35.0510039543
1.51,22,31.8133291662
1.51,23,21.2174434143
1.51,24,23.8893183773
1.51,25,28.633610621
1.51,26,17.757842559
1.51,27,0.0
1.51,28,15.2032437045
1.51,29,11.6955436614
1.51,30,0.0
1.51,31,0.0
1.51,32,0.0
1.51,33,0.0
1.51,34,0.0
1.51,35,0.0
1.51,36,0.0
1.51,37,0.0
1.51,38,0.0
1.51,39,0.0
1.51,40,0.0
1.51,41,0.0
1.51,42,0.0
1.51,43,0.0
1.51,44,0.0
1.51,45,0.0
1.61,0,0.0
1.61,1,0.0
1.61,2,0.0
1.61,3,0.0
1.61,4,0.0
1.61,5,0.0
1.61,6,0.0
1.61,7,0.0
1.61,8,0.0
1.61,9,0.0
1.61,10,0.0
1.61,11,0.0
1.61,12,0.0
1.61,13,0.0
1.61,14,0.0
1.61,15,0.0
1.61,16,21.6627318315
1.61,17,15.8686833755
1.61,18,0.0
1.61,19,15.2103725143
1.61,20,31.3039891415
1.61,21,23.8456967424
1.61,22,40.9791045669
1.61,23,59.2360758028
1.61,24,37.6772212409
1.61,25,19.2508236739
1.61,26,22.3120304421
1.61,27,0.0
1.61,28,17.6505541563
1.61,29,27.3045104652
1.61,30,0.0
1.61,31,0.0
1.61,32,0.0
1.61,33,0.0
1.61,34,0.0
1.61,35,0.0
1.61,36,0.0
1.61,37,0.0
1.61,38,0.0
1.61,39,0.0
1.61,40,0.0
1.61,41,0.0
1.61,42,0.0
1.61,43,0.0
1.61,44,0.0
1.61,45,0.0
1.71,0,0.0
1.71,1,0.0
1.71,2,0.0
1.71,3,0.0
1.71,4,0.0
1.71,5,0.0
1.71,6,0.0
1.71,7,0.0
1.71,8,0.0
1.71,9,0.0
1.71,10,0.0
1.71,11,0.0
1.71,12,0.0
1.71,13,0.0
1.71,14,15.7104184712
1.71,15,0.0
1.71,16,16.3432097491
1.71,17,22.1920444255
1.71,18,0.0
1.71,19,29.0641119618
1.71,20,31.7212813586
1.71,21,31.8631727781
1.71,22,74.5186430791
1.71,23,43.6029383808
1.71,24,46.2973601617
1.71,25,46.8250839052
1.71,26,27.9834554054
1.71,27,0.0
1.71,28,18.7613044167
1.71,29,31.6527349591
1.71,30,16.1499833445
1.71,31,0.0
1.71,32,0.0
1.71,33,0.0
1.71,34,0.0
1.71,35,0.0
1.71,36,0.0
1.71,37,0.0
1.71,38,0.0
1.71,39,0.0
1.71,40,0.0
1.71,41,0.0
1.71,42,0.0
1.71,43,0.0
1.71,44,0.0
1.71,45,0.0
1.81,0,0.0
1.81,1,0.0
1.81,2,0.0
1.81,3,0.0
1.81,4,0.0
1.81,5,0.0
1.81,6,0.0
1.81,7,0.0
1.81,8,0.0
1.81,9,0.0
1.81,10,0.0
1.81,11,0.0
1.81,12,0.0
1.81,13,0.0
1.81,14,19.28451507
1.81,15,0.0
1.81,16,25.1005071094
1.81,17,24.3919329127
1.81,18,0.0
1.81,19,34.3112299052
1.81,20,38.2939478306
1.81,21,46.0108784542
1.81,22,24.4116168181
1.81,23,65.7518687594
1.81,24,43.8650597784
1.81,25,43.2102642966
1.81,26,18.3456845662
1.81,27,0.0
1.81,28,24.9947339127
1.81,29,40.5683766006
1.81,30,13.7022551119
1.81,31,0.0
1.81,32,0.0
1.81,33,0.0
1.81,34,0.0
1.81,35,0.0
1.81,36,0.0
1.81,37,0.0
1.81,38,0.0
1.81,39,0.0
1.81,40,0.0
1.81,41,0.0
1.81,42,0.0
1.81,43,0.0
1.81,44,0.0
1.81,45,0.0
1.91,0,0.0
1.91,1,0.0
1.91,2,0.0
1.91,3,0.0
1.91,4,0.0
1.91,5,0.0
1.91,6,0.0
1.91,7,0.0
1.91,8,0.0
1.91,9,0.0
1.91,10,0.0
1.91,11,0.0
1.91,12,0.0
1.91,13,17.3044889472
1.91,14,14.9217768261
1.91,15,0.0
1.91,16,23.6315577842
1.91,17,21.7704214499
1.91,18,0.0
1.91,19,27.3321781197
1.91,20,33.2262149712
1.91,21,48.2721075524
1.91,22,29.0122827056
1.91,23,72.3361977621
1.91,24,44.4477774465
1.91,25,41.84547777
1.91,26,30.0032195101
1.91,27,0.0
1.91,28,19.4104673377
1.91,29,38.552698991
1.91,30,24.1052654951
1.91,31,0.0
1.91,32,40.3470016388
1.91,33,0.0
1.91,34,0.0
1.91,35,0.0
1.91,36,0.0
1.91,37,0.0
1.91,38,0.0
1.91,39,0.0
1.91,40,0.0
1.91,41,0.0
1.91,42,0.0
1.91,43,0.0
1.91,44,0.0
1.91,45,0.0
2.01,0,0.0
2.01,1,0.0
2.01,2,0.0
2.01,3,0.0
2.01,4,0.0
2.01,5,0.0
2.01,6,0.0
2.01,7,0.0
2.01,8,0.0
2.01,9,0.0
2.01,10,0.0
2.01,11,0.0
2.01,12,0.0
2.01,13,22.3118536052
2.01,14,17.8328349788
2.01,15,0.0
2.01,16,19.6767963819
2.01,17,17.6580532736
2.01,18,0.0
2.01,19,26.2687937732
2.01,20,41.9797267845
2.01,21,52.4014667943
2.01,22,29.5397387285
2.01,23,60.6134930875
2.01,24,43.4590538081
2.01,25,54.1819210901
2.01,26,44.9222306243
2.01,27,0.0
2.01,28,21.8193487182
2.01,29,24.1151121894
2.01,30,33.0469879294
2.01,31,0.0
2.01,32,31.6237292123
2.01,33,18.4614388547
2.01,34,0.0
2.01,35,0.0
2.01,36,0.0
2.01,37,0.0
2.01,38,0.0
2.01,39,0.0
2.01,40,0.0
2.01,41,0.0
2.01,42,0.0
2.01,43,0.0
2.01,44,0.0
2.01,45,0.0
2.11,0,0.0
2.11,1,0.0
2.11,2,0.0
2.11,3,0.0
2.11,4,0.0
2.11,5,0.0
2.11,6,0.0
2.11,7,0.0
2.11,8,0.0
2.11,9,0.0
2.11,10,0.0
2.11,11,19.294057758
2.11,12,0.0
2.11,13,23.1590304579
2.11,14,14.2849238706
2.11,15,27.6691940965
2.11,16,18.7482465049
2.11,17,14.3482048648
2.11,18,0.0
2.11,19,27.9971532739
2.11,20,55.6371419853
2.11,21,79.8955923363
2.11,22,79.357060799
2.11,23,42.5368182703
2.11,24,52.6060766371
2.11,25,60.7995953177
2.11,26,33.0846889394
2.11,27,0.0
2.11,28,0.0
2.11,29,35.7074250185
2.11,30,35.4302302999
2.11,31,28.2702694941
2.11,32,11.9276263735
2.11,33,30.0888837539
2.11,34,0.0
2.11,35,0.0
2.11,36,0.0
2.11,37,0.0
2.11,38,0.0
2.11,39,0.0
2.11,40,0.0
2.11,41,0.0
2.11,42,0.0
2.11,43,0.0
2.11,44,0.0
2.11,45,0.0
2.21,0,0.0
2.21,1,0.0
2.21,2,0.0
2.21,3,0.0
2.21,4,0.0
2.21,5,0.0
2.21,6,0.0
2.21,7,0.0
2.21,8,0.0
2.21,9,0.0
2.21,10,16.1378903809
2.21,11,16.5742031509
2.21,12,14.86275241
2.21,13,32.5855410838
2.21,14,0.0
2.21,15,45.4655894432
2.21,16,28.8594238387
2.21,17,25.0560525008
2.21,18,0.0
2.21,19,48.2596200417
2.21,20,47.949671913
2.21,21,76.5996998555
2.21,22,26.1388588306
2.21,23,32.27737899
2.21,24,62.1769899855
2.21,25,53.9135920981
2.21,26,27.9472695371
2.21,27,0.0
2.21,28,0.0
2.21,29,15.2678748898
2.21,30,21.8766196226
2.21,31,52.6431905973
2.21,32,12.4197673811
2.21,33,18.6683134821
2.21,34,0.0
2.21,35,21.5328015092
2.21,36,0.0
2.21,37,0.0
2.21,38,0.0
2.21,39,0.0
2.21,40,0.0
2.21,41,0.0
2.21,42,0.0
2.21,43,0.0
2.21,44,0.0
2.21,45,0.0
2.31,0,0.0
2.31,1,0.0
2.31,2,0.0
2.31,3,0.0
2.31,4,0.0
2.31,5,0.0
2.31,6,0.0
2.31,7,0.0
2.31,8,0.0
2.31,9,0.0
2.31,10,43.1831140404
2.31,11,0.0
2.31,12,28.2594306129
2.31,13,44.3768930149
2.31,14,0.0
2.31,15,51.9267993556
2.31,16,25.3675765046
2.31,17,23.2953038262
2.31,18,0.0
2.31,19,52.0060568299
2.31,20,41.6791775488
2.31,21,83.7040316215
2.31,22,28.0370249379
2.31,23,68.0740657059
2.31,24,68.9738021344
2.31,25,44.1889543853
2.31,26,43.284772211
2.31,27,0.0
2.31,28,12.0396203712
2.31,29,22.7352282418
2.31,30,25.4987464446
2.31,31,38.8451853467
2.31,32,45.9524186279
2.31,33,29.8023432729
2.31,34,38.7478555576
2.31,35,19.8232546605
2.31,36,25.5893495863
2.31,37,0.0
2.31,38,0.0
2.31,39,0.0
2.31,40,0.0
2.31,41,0.0
2.31,42,0.0
2.31,43,0.0
2.31,44,0.0
2.31,45,0.0
2.41,0,0.0
2.41,1,0.0
2.41,2,0.0
2.41,3,0.0
2.41,4,0.0
2.41,5,0.0
2.41,6,0.0
2.41,7,0.0
2.41,8,23.0907577986
2.41,9,0.0
2.41,10,45.1189482234
2.41,11,0.0
2.41,12,34.4787426581
2.41,13,45.001931391
2.41,14,17.5488353882
2.41,15,50.5397939087
2.41,16,23.6290220762
2.41,17,11.9568961671
2.41,18,0.0
2.41,19,41.0538248581
2.41,20,48.3276344979
2.41,21,92.9548874689
2.41,22,38.4025923463
2.41,23,61.9963394041
2.41,24,56.3781540453
2.41,25,55.6814056522
2.41,26,41.7456834458
2.41,27,0.0
2.41,28,12.8238239625
2.41,29,22.3583620158
2.41,30,23.6060975515
2.41,31,48.3289093242
2.41,32,63.9404669536
2.41,33,36.8214326328
2.41,34,69.9089206894
2.41,35,16.5969699745
2.41,36,33.0645494343
2.41,37,0.0
2.41,38,0.0
2.41,39,0.0
2.41,40,0.0
2.41,41,0.0
2.41,42,0.0
2.41,43,0.0
2.41,44,0.0
2.41,45,0.0
2.51,0,0.0
2.51,1,0.0
2.51,2,0.0
2.51,3,0.0
2.51,4,0.0
2.51,5,0.0
2.51,6,0.0
2.51,7,29.2243858123
2.51,8,14.5718974267
2.51,9,26.3248483662
2.51,10,35.9615598562
2.51,11,0.0
2.51,12,37.2742258357
2.51,13,16.7240922735
2.51,14,45.6312593514
2.51,15,50.5866207775
2.51,16,28.9715183119
2.51,17,10.9616469032
2.51,18,0.0
2.51,19,29.5974111134
2.51,20,48.8070147618
2.51,21,83.8502853075
2.51,22,19.3503990985
2.51,23,73.4507598749
2.51,24,40.8521973365
2.51,25,80.6599543451
2.51,26,41.5290506326
2.51,27,0.0
2.51,28,13.5962317977
2.51,29,32.4057748537
2.51,30,33.9193286498
2.51,31,43.3173011538
2.51,32,59.5013079253
2.51,33,26.7887413187
2.51,34,58.5430000196
2.51,35,16.5868389708
2.51,36,30.9654142254
2.51,37,43.6509294751
2.51,38,0.0
2.51,39,0.0
2.51,40,0.0
2.51,41,0.0
2.51,42,0.0
2.51,43,0.0
2.51,44,0.0
2.51,45,0.0
2.61,0,0.0
2.61,1,0.0
2.61,2,0.0
2.61,3,0.0
2.61,4,0.0
2.61,5,0.0
2.61,6,0.0
2.61,7,44.6349739269
2.61,8,0.0
2.61,9,26.786142551
2.61,10,27.4424491679
2.61,11,0.0
2.61,12,39.2853357333
2.61,13,0.0
2.61,14,32.2879183586
2.61,15,44.0601625839
2.61,16,34.0934871985
2.61,17,11.42180131
2.61,18,0.0
2.61,19,38.1902592181
2.61,20,54.9068066825
2.61,21,62.1732711715
2.61,22,60.8422868922
2.61,23,56.5980841507
2.61,24,37.954131614
2.61,25,79.5702587632
2.61,26,53.5518621599
2.61,27,0.0
2.61,28,28.4648171299
2.61,29,35.1978468754
2.61,30,31.73693871
2.61,31,30.367719511
2.61,32,35.1285050638
2.61,33,31.9925713252
2.61,34,65.1984750052
2.61,35,0.0
2.61,36,39.446411055
2.61,37,34.4334242309
2.61,38,0.0
2.61,39,15.7170605022
2.61,40,0.0
2.61,41,0.0
2.61,42,0.0
2.61,43,0.0
2.61,44,0.0
2.61,45,0.0
2.71,0,0.0
2.71,1,0.0
2.71,2,0.0
2.71,3,0.0
2.71,4,0.0
2.71,5,0.0
2.71,6,0.0
2.71,7,24.7874742815
2.71,8,0.0
2.71,9,41.5788614452
2.71,10,11.5568004586
2.71,11,28.895672678
2.71,12,49.1781818738
2.71,13,10.7876448246
2.71,14,41.4251134149
2.71,15,60.0478422722
2.71,16,43.2853217638
2.71,17,27.7849823264
2.71,18,0.0
2.71,19,55.9061247537
2.71,20,66.2417299813
2.71,21,38.5878771857
2.71,22,86.0451681105
2.71,23,58.1317052108
2.71,24,50.5234165536
2.71,25,61.7858169809
2.71,26,56.5292912243
2.71,27,0.0
2.71,28,30.0113167182
2.71,29,34.1097181662
2.71,30,30.0885088535
2.71,31,30.2105351175
2.71,32,29.0654929494
2.71,33,24.3897938244
2.71,34,66.7473262495
2.71,35,0.0
2.71,36,28.9424358984
2.71,37,34.4277488275
2.71,38,0.0
2.71,39,0.0
2.71,40,0.0
2.71,41,0.0
2.71,42,0.0
2.71,43,0.0
2.71,44,0.0
2.71,45,0.0
2.81,0,0.0
2.81,1,0.0
2.81,2,0.0
2.81,3,0.0
2.81,4,0.0
2.81,5,0.0
2.81,6,0.0
2.81,7,18.8050610996
2.81,8,0.0
2.81,9,52.3447711038
2.81,10,0.0
2.81,11,29.3033769614
2.81,12,70.1971162714
2.81,13,10.7138481611
2.81,14,47.1052744804
2.81,15,58.3691983895
2.81,16,47.976162611
2.81,17,37.3304877566
2.81,18,0.0
2.81,19,48.9809286004
2.81,20,65.2976645117
2.81,21,46.6663603587
2.81,22,82.0725441133
2.81,23,54.2852517808
2.81,24,62.5399329944
