time,ix,value
0.71,11,0.0
0.71,12,0.0
0.71,13,0.0
0.71,14,0.0
0.71,15,0.0
0.71,16,0.0
0.71,17,0.0
0.71,18,0.0
0.71,19,0.0
0.71,20,0.0
0.71,21,0.0
0.71,22,0.0
0.71,23,0.0
0.71,24,0.0
0.71,25,0.0
0.71,26,0.0
0.71,27,0.0
0.71,28,0.0
0.71,29,0.0
0.71,30,0.0
0.71,31,0.0
0.71,32,0.0
0.71,33,0.0
0.71,34,0.0
0.71,35,0.0
0.71,36,0.0
0.71,37,0.0
0.71,38,0.0
0.71,39,0.0
0.71,40,0.0
0.71,41,0.0
0.71,42,0.0
0.71,43,0.0
0.71,44,0.0
0.71,45,0.0
0.81,0,0.0
0.81,1,0.0
0.81,2,0.0
0.81,3,0.0
0.81,4,0.0
0.81,5,0.0
0.81,6,0.0
0.81,7,0.0
0.81,8,0.0
0.81,9,0.0
0.81,10,0.0
0.81,11,0.0
0.81,12,0.0
0.81,13,0.0
0.81,14,0.0
0.81,15,0.0
0.81,16,0.0
0.81,17,0.0
0.81,18,0.0
0.81,19,0.0
0.81,20,0.0
0.81,21,0.0
0.81,22,0.0
0.81,23,0.0
0.81,24,0.0
0.81,25,0.0
0.81,26,0.0
0.81,27,0.0
0.81,28,0.0
0.81,29,0.0
0.81,30,0.0
0.81,31,0.0
0.81,32,0.0
0.81,33,0.0
0.81,34,0.0
0.81,35,0.0
0.81,36,0.0
0.81,37,0.0
0.81,38,0.0
0.81,39,0.0
0.81,40,0.0
0.81,41,0.0
0.81,42,0.0
0.81,43,0.0
0.81,44,0.0
0.81,45,0.0
0.91,0,0.0
0.91,1,0.0
0.91,2,0.0
0.91,3,0.0
0.91,4,0.0
0.91,5,0.0
0.91,6,0.0
0.91,7,0.0
0.91,8,0.0
0.91,9,0.0
0.91,10,0.0
0.91,11,0.0
0.91,12,0.0
0.91,13,0.0
0.91,14,0.0
0.91,15,0.0
0.91,16,0.0
0.91,17,0.0
0.91,18,0.0
0.91,19,0.0
0.91,20,0.0
0.91,21,0.0
0.91,22,0.0
0.91,23,0.0
0.91,24,0.0
0.91,25,0.0
0.91,26,0.0
0.91,27,0.0
0.91,28,0.0
0.91,29,0.0
0.91,30,0.0
0.91,31,0.0
0.91,32,0.0
0.91,33,0.0
0.91,34,0.0
0.91,35,0.0
0.91,36,0.0
0.91,37,0.0
0.91,38,0.0
0.91,39,0.0
0.91,40,0.0
0.91,41,0.0
0.91,42,0.0
0.91,43,0.0
0.91,44,0.0
0.91,45,0.0
1.01,0,0.0
1.01,1,0.0
1.01,2,0.0
1.01,3,0.0
1.01,4,0.0
1.01,5,0.0
1.01,6,0.0
1.01,7,0.0
1.01,8,0.0
1.01,9,0.0
1.01,10,0.0
1.01,11,0.0
1.01,12,0.0
1.01,13,0.0
1.01,14,0.0
1.01,15,0.0
1.01,16,0.0
1.01,17,0.0
1.01,18,0.0
1.01,19,0.0
1.01,20,0.0
1.01,21,0.0
1.01,22,0.0
1.01,23,0.0
1.01,24,0.0
1.01,25,0.0
1.01,26,0.0
1.01,27,0.0
1.01,28,0.0
1.01,29,0.0
1.01,30,0.0
1.01,31,0.0
1.01,32,0.0
1.01,33,0.0
1.01,34,0.0
1.01,35,0.0
1.01,36,0.0
1.01,37,0.0
1.01,38,0.0
1.01,39,0.0
1.01,40,0.0
1.01,41,0.0
1.01,42,0.0
1.01,43,0.0
1.01,44,0.0
1.01,45,0.0
1.11,0,0.0
1.11,1,0.0
1.11,2,0.0
1.11,3,0.0
1.11,4,0.0
1.11,5,0.0
1.11,6,0.0
1.11,7,0.0
1.11,8,0.0
1.11,9,0.0
1.11,10,0.0
1.11,11,0.0
1.11,12,0.0
1.11,13,0.0
1.11,14,0.0
1.11,15,0.0
1.11,16,0.0
1.11,17,0.0
1.11,18,0.0
1.11,19,0.0
1.11,20,0.0
1.11,21,0.0
1.11,22,0.0
1.11,23,0.0
1.11,24,0.0
1.11,25,0.0
1.11,26,13.0220450941
1.11,27,0.0
1.11,28,0.0
1.11,29,0.0
1.11,30,0.0
1.11,31,0.0
1.11,32,0.0
1.11,33,0.0
1.11,34,0.0
1.11,35,0.0
1.11,36,0.0
1.11,37,0.0
1.11,38,0.0
1.11,39,0.0
1.11,40,0.0
1.11,41,0.0
1.11,42,0.0
1.11,43,0.0
1.11,44,0.0
1.11,45,0.0
1.21,0,0.0
1.21,1,0.0
1.21,2,0.0
1.21,3,0.0
1.21,4,0.0
1.21,5,0.0
1.21,6,0.0
1.21,7,0.0
1.21,8,0.0
1.21,9,0.0
1.21,10,0.0
1.21,11,0.0
1.21,12,0.0
1.21,13,0.0
1.21,14,0.0
1.21,15,0.0
1.21,16,0.0
1.21,17,0.0
1.21,18,0.0
1.21,19,24.8431804064
1.21,20,0.0
1.21,21,0.0
1.21,22,0.0
1.21,23,0.0
1.21,24,0.0
1.21,25,0.0
1.21,26,23.2727449236
1.21,27,0.0
1.21,28,0.0
1.21,29,0.0
1.21,30,0.0
1.21,31,0.0
1.21,32,0.0
1.21,33,0.0
1.21,34,0.0
1.21,35,0.0
1.21,36,0.0
1.21,37,0.0
1.21,38,0.0
1.21,39,0.0
1.21,40,0.0
1.21,41,0.0
1.21,42,0.0
1.21,43,0.0
1.21,44,0.0
1.21,45,0.0
1.31,0,0.0
1.31,1,0.0
1.31,2,0.0
1.31,3,0.0
1.31,4,0.0
1.31,5,0.0
1.31,6,0.0
1.31,7,0.0
1.31,8,0.0
1.31,9,0.0
1.31,10,0.0
1.31,11,0.0
1.31,12,0.0
1.31,13,0.0
1.31,14,0.0
1.31,15,0.0
1.31,16,0.0
1.31,17,0.0
1.31,18,0.0
1.31,19,20.4858886732
1.31,20,0.0
1.31,21,0.0
1.31,22,0.0
1.31,23,0.0
1.31,24,0.0
1.31,25,0.0
1.31,26,21.9596662358
1.31,27,0.0
1.31,28,0.0
1.31,29,0.0
1.31,30,0.0
1.31,31,0.0
1.31,32,0.0
1.31,33,0.0
1.31,34,0.0
1.31,35,0.0
1.31,36,0.0
1.31,37,0.0
1.31,38,0.0
1.31,39,0.0
1.31,40,0.0
1.31,41,0.0
1.31,42,0.0
1.31,43,0.0
1.31,44,0.0
1.31,45,0.0
1.41,0,0.0
1.41,1,0.0
1.41,2,0.0
1.41,3,0.0
1.41,4,0.0
1.41,5,0.0
1.41,6,0.0
1.41,7,0.0
1.41,8,0.0
1.41,9,0.0
1.41,10,0.0
1.41,11,0.0
1.41,12,0.0
1.41,13,0.0
1.41,14,0.0
1.41,15,0.0
1.41,16,0.0
1.41,17,11.8944269292
1.41,18,0.0
1.41,19,29.1032358093
1.41,20,0.0
1.41,21,0.0
1.41,22,0.0
1.41,23,0.0
1.41,24,0.0
1.41,25,24.6667702828
1.41,26,18.1541334108
1.41,27,0.0
1.41,28,0.0
1.41,29,0.0
1.41,30,0.0
1.41,31,0.0
1.41,32,0.0
1.41,33,0.0
1.41,34,0.0
1.41,35,0.0
1.41,36,0.0
1.41,37,0.0
1.41,38,0.0
1.41,39,0.0
1.41,40,0.0
1.41,41,0.0
1.41,42,0.0
1.41,43,0.0
1.41,44,0.0
1.41,45,0.0
1.51,0,0.0
1.51,1,0.0
1.51,2,0.0
1.51,3,0.0
1.51,4,0.0
1.51,5,0.0
1.51,6,0.0
1.51,7,0.0
1.51,8,0.0
1.51,9,0.0
1.51,10,0.0
1.51,11,0.0
1.51,12,0.0
1.51,13,0.0
1.51,14,0.0
1.51,15,0.0
1.51,16,0.0
1.51,17,12.2177628764
1.51,18,0.0
1.51,19,21.2881098222
1.51,20,28.1988897527
1.51,21,0.0
1.51,22,0.0
1.51,23,0.0
1.51,24,0.0
1.51,25,23.2107439635
1.51,26,0.0
1.51,27,17.6206301659
1.51,28,0.0
1.51,29,0.0
1.51,30,0.0
1.51,31,0.0
1.51,32,0.0
1.51,33,0.0
1.51,34,0.0
1.51,35,0.0
1.51,36,0.0
1.51,37,0.0
1.51,38,0.0
1.51,39,0.0
1.51,40,0.0
1.51,41,0.0
1.51,42,0.0
1.51,43,0.0
1.51,44,0.0
1.51,45,0.0
1.61,0,0.0
1.61,1,0.0
1.61,2,0.0
1.61,3,0.0
1.61,4,0.0
1.61,5,0.0
1.61,6,0.0
1.61,7,0.0
1.61,8,0.0
1.61,9,0.0
1.61,10,0.0
1.61,11,0.0
1.61,12,0.0
1.61,13,0.0
1.61,14,0.0
1.61,15,0.0
1.61,16,12.1400040417
1.61,17,0.0
1.61,18,0.0
1.61,19,16.7205656884
1.61,20,26.8897139679
1.61,21,0.0
1.61,22,0.0
1.61,23,0.0
1.61,24,11.9526005218
1.61,25,19.6966358529
1.61,26,0.0
1.61,27,15.8194235037
1.61,28,12.8584627687
1.61,29,10.8935682457
1.61,30,0.0
1.61,31,0.0
1.61,32,0.0
1.61,33,0.0
1.61,34,0.0
1.61,35,0.0
1.61,36,0.0
1.61,37,0.0
1.61,38,0.0
1.61,39,0.0
1.61,40,0.0
1.61,41,0.0
1.61,42,0.0
1.61,43,0.0
1.61,44,0.0
1.61,45,0.0
1.71,0,0.0
1.71,1,0.0
1.71,2,0.0
1.71,3,0.0
1.71,4,0.0
1.71,5,0.0
1.71,6,0.0
1.71,7,0.0
1.71,8,0.0
1.71,9,0.0
1.71,10,0.0
1.71,11,0.0
1.71,12,0.0
1.71,13,0.0
1.71,14,0.0
1.71,15,0.0
1.71,16,15.1033144582
1.71,17,0.0
1.71,18,0.0
1.71,19,27.9489584727
1.71,20,53.2797389813
1.71,21,13.2928936744
1.71,22,0.0
1.71,23,0.0
1.71,24,29.7668960274
1.71,25,37.5805146219
1.71,26,15.469378558
1.71,27,11.1444552168
1.71,28,0.0
1.71,29,0.0
1.71,30,0.0
1.71,31,0.0
1.71,32,0.0
1.71,33,0.0
1.71,34,0.0
1.71,35,0.0
1.71,36,0.0
1.71,37,0.0
1.71,38,0.0
1.71,39,0.0
1.71,40,0.0
1.71,41,0.0
1.71,42,0.0
1.71,43,0.0
1.71,44,0.0
1.71,45,0.0
1.81,0,0.0
1.81,1,0.0
1.81,2,0.0
1.81,3,0.0
1.81,4,0.0
1.81,5,0.0
1.81,6,0.0
1.81,7,0.0
1.81,8,0.0
1.81,9,0.0
1.81,10,0.0
1.81,11,0.0
1.81,12,0.0
1.81,13,0.0
1.81,14,0.0
1.81,15,0.0
1.81,16,0.0
1.81,17,0.0
1.81,18,15.3405529626
1.81,19,28.3235920818
1.81,20,35.0468000898
1.81,21,53.867029645
1.81,22,12.5379439658
1.81,23,0.0
1.81,24,42.5786233355
1.81,25,39.4124314428
1.81,26,18.1462671652
1.81,27,20.3842168064
1.81,28,14.606096828
1.81,29,0.0
1.81,30,11.1027515376
1.81,31,0.0
1.81,32,0.0
1.81,33,0.0
1.81,34,0.0
1.81,35,0.0
1.81,36,0.0
1.81,37,0.0
1.81,38,0.0
1.81,39,0.0
1.81,40,0.0
1.81,41,0.0
1.81,42,0.0
1.81,43,0.0
1.81,44,0.0
1.81,45,0.0
1.91,0,0.0
1.91,1,0.0
1.91,2,0.0
1.91,3,0.0
1.91,4,0.0
1.91,5,0.0
1.91,6,0.0
1.91,7,0.0
1.91,8,0.0
1.91,9,0.0
1.91,10,0.0
1.91,11,0.0
1.91,12,0.0
1.91,13,0.0
1.91,14,0.0
1.91,15,13.6155493183
1.91,16,0.0
1.91,17,0.0
1.91,18,27.0358914339
1.91,19,35.3755953382
1.91,20,21.303994454
1.91,21,32.2534551578
1.91,22,57.6798594472
1.91,23,37.4028624543
1.91,24,51.6148634006
1.91,25,48.6656998442
1.91,26,21.863808854
1.91,27,22.5987604431
1.91,28,18.7870566618
1.91,29,0.0
1.91,30,0.0
1.91,31,0.0
1.91,32,0.0
1.91,33,0.0
1.91,34,0.0
1.91,35,0.0
1.91,36,0.0
1.91,37,0.0
1.91,38,0.0
1.91,39,0.0
1.91,40,0.0
1.91,41,0.0
1.91,42,0.0
1.91,43,0.0
1.91,44,0.0
1.91,45,0.0
2.01,0,0.0
2.01,1,0.0
2.01,2,0.0
2.01,3,0.0
2.01,4,0.0
2.01,5,0.0
2.01,6,0.0
2.01,7,0.0
2.01,8,0.0
2.01,9,0.0
2.01,10,0.0
2.01,11,0.0
2.01,12,0.0
2.01,13,13.4410893629
2.01,14,0.0
2.01,15,18.8809636877
2.01,16,0.0
2.01,17,17.2704812417
2.01,18,21.8833511202
2.01,19,35.3112891597
2.01,20,21.8770684846
2.01,21,42.8964831181
2.01,22,62.6107956827
2.01,23,47.4452081679
2.01,24,34.1915776959
2.01,25,34.1416395137
2.01,26,13.8660310311
2.01,27,27.3056732047
2.01,28,0.0
2.01,29,0.0
2.01,30,0.0
2.01,31,16.9561486969
2.01,32,0.0
2.01,33,0.0
2.01,34,0.0
2.01,35,0.0
2.01,36,0.0
2.01,37,0.0
2.01,38,0.0
2.01,39,0.0
2.01,40,0.0
2.01,41,0.0
2.01,42,0.0
2.01,43,0.0
2.01,44,0.0
2.01,45,0.0
2.11,0,0.0
2.11,1,0.0
2.11,2,0.0
2.11,3,0.0
2.11,4,0.0
2.11,5,0.0
2.11,6,0.0
2.11,7,0.0
2.11,8,0.0
2.11,9,0.0
2.11,10,0.0
2.11,11,0.0
2.11,12,0.0
2.11,13,11.4794351975
2.11,14,0.0
2.11,15,12.7058270072
2.11,16,0.0
2.11,17,15.8229298758
2.11,18,26.6498932833
2.11,19,35.5646553525
2.11,20,37.4613228578
2.11,21,27.1312686725
2.11,22,82.7306792665
2.11,23,64.2070084254
2.11,24,48.6718899834
2.11,25,50.0801718339
2.11,26,19.4246331559
2.11,27,40.4225105293
2.11,28,10.7657297192
2.11,29,13.3024613337
2.11,30,0.0
2.11,31,19.8597996234
2.11,32,0.0
2.11,33,0.0
2.11,34,0.0
2.11,35,0.0
2.11,36,0.0
2.11,37,0.0
2.11,38,0.0
2.11,39,0.0
2.11,40,0.0
2.11,41,0.0
2.11,42,0.0
2.11,43,0.0
2.11,44,0.0
2.11,45,0.0
2.21,0,0.0
2.21,1,0.0
2.21,2,0.0
2.21,3,0.0
2.21,4,0.0
2.21,5,0.0
2.21,6,0.0
2.21,7,0.0
2.21,8,0.0
2.21,9,0.0
2.21,10,0.0
2.21,11,0.0
2.21,12,11.0965656608
2.21,13,0.0
2.21,14,15.6913567551
2.21,15,23.239616748
2.21,16,0.0
2.21,17,15.0310060838
2.21,18,33.1806726744
2.21,19,45.6410612861
2.21,20,37.8391522001
2.21,21,47.7052581236
2.21,22,59.0208272227
2.21,23,41.4802530901
2.21,24,58.5252653824
2.21,25,57.5955038246
2.21,26,40.6242383935
2.21,27,27.8137640272
2.21,28,15.4970819863
2.21,29,13.9867990836
2.21,30,0.0
2.21,31,36.6505919864
2.21,32,17.935737085
2.21,33,0.0
2.21,34,0.0
2.21,35,0.0
2.21,36,0.0
2.21,37,0.0
2.21,38,0.0
2.21,39,0.0
2.21,40,0.0
2.21,41,0.0
2.21,42,0.0
2.21,43,0.0
2.21,44,0.0
2.21,45,0.0
2.31,0,0.0
2.31,1,0.0
2.31,2,0.0
2.31,3,0.0
2.31,4,0.0
2.31,5,0.0
2.31,6,0.0
2.31,7,0.0
2.31,8,0.0
2.31,9,0.0
2.31,10,0.0
2.31,11,0.0
2.31,12,18.1017731086
2.31,13,0.0
2.31,14,28.4368876608
2.31,15,26.0934030542
2.31,16,0.0
2.31,17,30.9512328102
2.31,18,32.7545397742
2.31,19,47.3977203406
2.31,20,33.0917028528
2.31,21,27.3157271451
2.31,22,58.9864339058
2.31,23,29.8247055745
2.31,24,53.1824967988
2.31,25,51.9451228475
2.31,26,54.0520654016
2.31,27,30.6896045848
2.31,28,13.3273939213
2.31,29,0.0
2.31,30,0.0
2.31,31,67.6669390926
2.31,32,30.4074998427
2.31,33,0.0
2.31,34,0.0
2.31,35,0.0
2.31,36,0.0
2.31,37,0.0
2.31,38,0.0
2.31,39,0.0
2.31,40,0.0
2.31,41,0.0
2.31,42,0.0
2.31,43,0.0
2.31,44,0.0
2.31,45,0.0
2.41,0,0.0
2.41,1,0.0
2.41,2,0.0
2.41,3,0.0
2.41,4,0.0
2.41,5,0.0
2.41,6,0.0
2.41,7,0.0
2.41,8,0.0
2.41,9,0.0
2.41,10,0.0
2.41,11,11.5309216457
2.41,12,24.4662994705
2.41,13,0.0
2.41,14,26.4796515953
2.41,15,0.0
2.41,16,48.1448235935
2.41,17,40.8700675212
2.41,18,28.4840549897
2.41,19,63.3973201501
2.41,20,24.3672797687
2.41,21,31.8584781066
2.41,22,48.6098301357
2.41,23,39.2234719316
2.41,24,29.1743938262
2.41,25,52.9961261119
2.41,26,57.3663338736
2.41,27,41.2674750531
2.41,28,17.3937899364
2.41,29,16.1249467137
2.41,30,0.0
2.41,31,61.0546370813
2.41,32,22.502692855
2.41,33,0.0
2.41,34,23.848619755
2.41,35,0.0
2.41,36,0.0
2.41,37,0.0
2.41,38,0.0
2.41,39,0.0
2.41,40,0.0
2.41,41,0.0
2.41,42,0.0
2.41,43,0.0
2.41,44,0.0
2.41,45,0.0
2.51,0,0.0
2.51,1,0.0
2.51,2,0.0
2.51,3,0.0
2.51,4,0.0
2.51,5,0.0
2.51,6,0.0
2.51,7,0.0
2.51,8,0.0
2.51,9,0.0
2.51,10,0.0
2.51,11,30.3167627028
2.51,12,12.3014968448
2.51,13,20.2121471789
2.51,14,35.7940819907
2.51,15,0.0
2.51,16,40.4692014863
2.51,17,40.6174050477
2.51,18,48.4697064189
2.51,19,43.8010575309
2.51,20,33.3923510935
2.51,21,42.0925029123
2.51,22,50.9736148219
2.51,23,41.0995547696
2.51,24,35.0596162389
2.51,25,57.0159839216
2.51,26,80.691141818
2.51,27,63.3290420557
2.51,28,31.8202259081
2.51,29,19.3496785065
2.51,30,10.7478634888
2.51,31,73.0209041845
2.51,32,52.5305517498
2.51,33,21.3595324744
2.51,34,21.1803696117
2.51,35,24.88009447
2.51,36,0.0
2.51,37,0.0
2.51,38,0.0
2.51,39,0.0
2.51,40,0.0
2.51,41,0.0
2.51,42,0.0
2.51,43,0.0
2.51,44,0.0
2.51,45,0.0
2.61,0,0.0
2.61,1,0.0
2.61,2,0.0
2.61,3,0.0
2.61,4,0.0
2.61,5,0.0
2.61,6,0.0
2.61,7,0.0
2.61,8,0.0
2.61,9,11.9366978704
2.61,10,0.0
2.61,11,24.7598247445
2.61,12,0.0
2.61,13,40.1264385658
2.61,14,49.4878233039
2.61,15,0.0
2.61,16,39.8449370773
2.61,17,54.1107114472
2.61,18,35.5970491641
2.61,19,23.0709357101
2.61,20,55.867971686
2.61,21,55.5952913027
2.61,22,36.642194789
2.61,23,53.8479275023
2.61,24,52.1660692987
2.61,25,50.1283293305
2.61,26,98.7919962816
2.61,27,68.6206377038
2.61,28,33.8621822662
2.61,29,28.1541717269
2.61,30,14.2100712983
2.61,31,50.3488655823
2.61,32,45.8668004745
2.61,33,16.7968107426
2.61,34,25.405149874
2.61,35,28.7851252842
2.61,36,0.0
2.61,37,0.0
2.61,38,0.0
2.61,39,0.0
2.61,40,0.0
2.61,41,0.0
2.61,42,0.0
2.61,43,0.0
2.61,44,0.0
2.61,45,0.0
2.71,0,0.0
2.71,1,0.0
2.71,2,0.0
2.71,3,0.0
2.71,4,0.0
2.71,5,0.0
2.71,6,0.0
2.71,7,0.0
2.71,8,15.6122485114
2.71,9,0.0
2.71,10,37.5342061618
2.71,11,23.611377631
2.71,12,0.0
2.71,13,39.0222135179
2.71,14,18.5894963509
2.71,15,12.5508706982
2.71,16,57.4301412932
2.71,17,29.469707337
2.71,18,20.5852848564
2.71,19,38.6348102905
2.71,20,94.1901088036
2.71,21,65.7130050898
2.71,22,51.6023351284
2.71,23,51.9967974246
2.71,24,35.3244212285
2.71,25,51.3478308868
2.71,26,132.197516775
2.71,27,68.9192218698
2.71,28,35.6510221975
2.71,29,24.3631989847
2.71,30,14.6712780612
2.71,31,62.4930629812
2.71,32,44.695238284
2.71,33,57.2321402106
2.71,34,16.726093753
2.71,35,26.8639704405
2.71,36,33.6915097543
2.71,37,0.0
2.71,38,0.0
2.71,39,0.0
2.71,40,0.0
2.71,41,0.0
2.71,42,0.0
2.71,43,0.0
2.71,44,0.0
2.71,45,0.0
2.81,0,0.0
2.81,1,0.0
2.81,2,0.0
2.81,3,0.0
2.81,4,0.0
2.81,5,0.0
2.81,6,0.0
2.81,7,0.0
2.81,8,37.4688168053
2.81,9,0.0
2.81,10,30.404845417
2.81,11,12.1119136581
2.81,12,17.6654734271
2.81,13,35.2184488708
2.81,14,0.0
2.81,15,30.7365373744
2.81,16,33.2795248182
2.81,17,24.4626517214
2.81,18,17.1353317457
2.81,19,59.0742897374
2.81,20,80.7271080468
2.81,21,58.7235192899
2.81,22,104.193175069
2.81,23,38.6687522284
2.81,24,15.7989206149
2.81,25,46.5063485452
2.81,26,118.171631887
2.81,27,61.7454937459
2.81,28,32.7722618524
2.81,29,20.1205474445
2.81,30,15.1173288463
2.81,31,72.754260843
2.81,32,47.233962596
2.81,33,95.2369882662
2.81,34,12.3002262899
2.81,35,20.895403452
2.81,36,36.4634595444
2.81,37,0.0
2.81,38,19.755259095
2.81,39,0.0
