time,ix,value
0.71,25,0.0
0.71,26,0.0
0.71,27,0.0
0.71,28,0.0
0.71,29,0.0
0.71,30,0.0
0.71,31,0.0
0.71,32,0.0
0.71,33,0.0
0.71,34,0.0
0.71,35,0.0
0.71,36,0.0
0.71,37,0.0
0.71,38,0.0
0.71,39,0.0
0.71,40,0.0
0.71,41,0.0
0.71,42,0.0
0.71,43,0.0
0.81,0,0.0
0.81,1,0.0
0.81,2,0.0
0.81,3,0.0
0.81,4,0.0
0.81,5,0.0
0.81,6,0.0
0.81,7,0.0
0.81,8,0.0
0.81,9,0.0
0.81,10,0.0
0.81,11,0.0
0.81,12,0.0
0.81,13,0.0
0.81,14,0.0
0.81,15,0.0
0.81,16,0.0
0.81,17,0.0
0.81,18,0.0
0.81,19,0.0
0.81,20,0.0
0.81,21,0.0
0.81,22,0.0
0.81,23,0.0
0.81,24,0.0
0.81,25,0.0
0.81,26,0.0
0.81,27,0.0
0.81,28,0.0
0.81,29,0.0
0.81,30,0.0
0.81,31,0.0
0.81,32,0.0
0.81,33,0.0
0.81,34,0.0
0.81,35,0.0
0.81,36,0.0
0.81,37,0.0
0.81,38,0.0
0.81,39,0.0
0.81,40,0.0
0.81,41,0.0
0.81,42,0.0
0.81,43,0.0
0.91,0,0.0
0.91,1,0.0
0.91,2,0.0
0.91,3,0.0
0.91,4,0.0
0.91,5,0.0
0.91,6,0.0
0.91,7,0.0
0.91,8,0.0
0.91,9,0.0
0.91,10,0.0
0.91,11,0.0
0.91,12,0.0
0.91,13,0.0
0.91,14,0.0
0.91,15,0.0
0.91,16,0.0
0.91,17,0.0
0.91,18,0.0
0.91,19,0.0
0.91,20,0.0
0.91,21,0.0
0.91,22,0.0
0.91,23,0.0
0.91,24,0.0
0.91,25,0.0
0.91,26,0.0
0.91,27,0.0
0.91,28,0.0
0.91,29,0.0
0.91,30,0.0
0.91,31,0.0
0.91,32,0.0
0.91,33,0.0
0.91,34,0.0
0.91,35,0.0
0.91,36,0.0
0.91,37,0.0
0.91,38,0.0
0.91,39,0.0
0.91,40,0.0
0.91,41,0.0
0.91,42,0.0
0.91,43,0.0
1.01,0,0.0
1.01,1,0.0
1.01,2,0.0
1.01,3,0.0
1.01,4,0.0
1.01,5,0.0
1.01,6,0.0
1.01,7,0.0
1.01,8,0.0
1.01,9,0.0
1.01,10,0.0
1.01,11,0.0
1.01,12,0.0
1.01,13,0.0
1.01,14,0.0
1.01,15,0.0
1.01,16,0.0
1.01,17,0.0
1.01,18,0.0
1.01,19,17.2256539774
1.01,20,0.0
1.01,21,0.0
1.01,22,0.0
1.01,23,0.0
1.01,24,20.2474285844
1.01,25,0.0
1.01,26,0.0
1.01,27,0.0
1.01,28,0.0
1.01,29,0.0
1.01,30,0.0
1.01,31,0.0
1.01,32,0.0
1.01,33,0.0
1.01,34,0.0
1.01,35,0.0
1.01,36,0.0
1.01,37,0.0
1.01,38,0.0
1.01,39,0.0
1.01,40,0.0
1.01,41,0.0
1.01,42,0.0
1.01,43,0.0
1.11,0,0.0
1.11,1,0.0
1.11,2,0.0
1.11,3,0.0
1.11,4,0.0
1.11,5,0.0
1.11,6,0.0
1.11,7,0.0
1.11,8,0.0
1.11,9,0.0
1.11,10,0.0
1.11,11,0.0
1.11,12,0.0
1.11,13,0.0
1.11,14,0.0
1.11,15,0.0
1.11,16,0.0
1.11,17,0.0
1.11,18,0.0
1.11,19,16.8205747124
1.11,20,0.0
1.11,21,0.0
1.11,22,0.0
1.11,23,12.4669843785
1.11,24,16.3918055347
1.11,25,0.0
1.11,26,0.0
1.11,27,0.0
1.11,28,0.0
1.11,29,0.0
1.11,30,0.0
1.11,31,0.0
1.11,32,0.0
1.11,33,0.0
1.11,34,0.0
1.11,35,0.0
1.11,36,0.0
1.11,37,0.0
1.11,38,0.0
1.11,39,0.0
1.11,40,0.0
1.11,41,0.0
1.11,42,0.0
1.11,43,0.0
1.21,0,0.0
1.21,1,0.0
1.21,2,0.0
1.21,3,0.0
1.21,4,0.0
1.21,5,0.0
1.21,6,0.0
1.21,7,0.0
1.21,8,0.0
1.21,9,0.0
1.21,10,0.0
1.21,11,0.0
1.21,12,0.0
1.21,13,0.0
1.21,14,0.0
1.21,15,0.0
1.21,16,0.0
1.21,17,0.0
1.21,18,0.0
1.21,19,26.7222623273
1.21,20,23.9984628951
1.21,21,0.0
1.21,22,0.0
1.21,23,21.813296106
1.21,24,15.2163044957
1.21,25,0.0
1.21,26,0.0
1.21,27,0.0
1.21,28,0.0
1.21,29,0.0
1.21,30,0.0
1.21,31,0.0
1.21,32,0.0
1.21,33,0.0
1.21,34,0.0
1.21,35,0.0
1.21,36,0.0
1.21,37,0.0
1.21,38,0.0
1.21,39,0.0
1.21,40,0.0
1.21,41,0.0
1.21,42,0.0
1.21,43,0.0
1.31,0,0.0
1.31,1,0.0
1.31,2,0.0
1.31,3,0.0
1.31,4,0.0
1.31,5,0.0
1.31,6,0.0
1.31,7,0.0
1.31,8,0.0
1.31,9,0.0
1.31,10,0.0
1.31,11,0.0
1.31,12,0.0
1.31,13,0.0
1.31,14,0.0
1.31,15,0.0
1.31,16,0.0
1.31,17,19.8045209413
1.31,18,0.0
1.31,19,27.0517481342
1.31,20,16.5241548758
1.31,21,27.8216328973
1.31,22,22.3562729574
1.31,23,12.6875256653
1.31,24,0.0
1.31,25,0.0
1.31,26,16.3171240162
1.31,27,0.0
1.31,28,0.0
1.31,29,0.0
1.31,30,0.0
1.31,31,0.0
1.31,32,0.0
1.31,33,0.0
1.31,34,0.0
1.31,35,0.0
1.31,36,0.0
1.31,37,0.0
1.31,38,0.0
1.31,39,0.0
1.31,40,0.0
1.31,41,0.0
1.31,42,0.0
1.31,43,0.0
1.41,0,0.0
1.41,1,0.0
1.41,2,0.0
1.41,3,0.0
1.41,4,0.0
1.41,5,0.0
1.41,6,0.0
1.41,7,0.0
1.41,8,0.0
1.41,9,0.0
1.41,10,0.0
1.41,11,0.0
1.41,12,0.0
1.41,13,0.0
1.41,14,0.0
1.41,15,0.0
1.41,16,0.0
1.41,17,12.1202831677
1.41,18,0.0
1.41,19,28.0415930519
1.41,20,21.1765142103
1.41,21,16.2161882379
1.41,22,23.3106065945
1.41,23,21.9106420251
1.41,24,27.6415361388
1.41,25,0.0
1.41,26,19.7225275134
1.41,27,15.2071052053
1.41,28,0.0
1.41,29,0.0
1.41,30,0.0
1.41,31,0.0
1.41,32,0.0
1.41,33,0.0
1.41,34,0.0
1.41,35,0.0
1.41,36,0.0
1.41,37,0.0
1.41,38,0.0
1.41,39,0.0
1.41,40,0.0
1.41,41,0.0
1.41,42,0.0
1.41,43,0.0
1.51,0,0.0
1.51,1,0.0
1.51,2,0.0
1.51,3,0.0
1.51,4,0.0
1.51,5,0.0
1.51,6,0.0
1.51,7,0.0
1.51,8,0.0
1.51,9,0.0
1.51,10,0.0
1.51,11,0.0
1.51,12,0.0
1.51,13,0.0
1.51,14,0.0
1.51,15,0.0
1.51,16,0.0
1.51,17,0.0
1.51,18,0.0
1.51,19,26.0129700493
1.51,20,25.7844422132
1.51,21,25.8877163965
1.51,22,34.2896721719
1.51,23,33.0524461538
1.51,24,31.6768114508
1.51,25,0.0
1.51,26,14.9102701902
1.51,27,12.866845355
1.51,28,0.0
1.51,29,0.0
1.51,30,0.0
1.51,31,0.0
1.51,32,0.0
1.51,33,0.0
1.51,34,0.0
1.51,35,0.0
1.51,36,0.0
1.51,37,0.0
1.51,38,0.0
1.51,39,0.0
1.51,40,0.0
1.51,41,0.0
1.51,42,0.0
1.51,43,0.0
1.61,0,0.0
1.61,1,0.0
1.61,2,0.0
1.61,3,0.0
1.61,4,0.0
1.61,5,0.0
1.61,6,0.0
1.61,7,0.0
1.61,8,0.0
1.61,9,0.0
1.61,10,0.0
1.61,11,0.0
1.61,12,0.0
1.61,13,0.0
1.61,14,0.0
1.61,15,0.0
1.61,16,19.1425932277
1.61,17,0.0
1.61,18,0.0
1.61,19,22.0278364779
1.61,20,26.9569884696
1.61,21,34.8523335652
1.61,22,36.6586233023
1.61,23,43.7769123212
1.61,24,30.1778839353
1.61,25,0.0
1.61,26,20.5787254933
1.61,27,20.9387728738
1.61,28,0.0
1.61,29,0.0
1.61,30,0.0
1.61,31,0.0
1.61,32,0.0
1.61,33,0.0
1.61,34,0.0
1.61,35,0.0
1.61,36,0.0
1.61,37,0.0
1.61,38,0.0
1.61,39,0.0
1.61,40,0.0
1.61,41,0.0
1.61,42,0.0
1.61,43,0.0
1.71,0,0.0
1.71,1,0.0
1.71,2,0.0
1.71,3,0.0
1.71,4,0.0
1.71,5,0.0
1.71,6,0.0
1.71,7,0.0
1.71,8,0.0
1.71,9,0.0
1.71,10,0.0
1.71,11,0.0
1.71,12,0.0
1.71,13,0.0
1.71,14,19.2073019125
1.71,15,0.0
1.71,16,12.8893643193
1.71,17,0.0
1.71,18,0.0
1.71,19,23.6563321713
1.71,20,39.3912687773
1.71,21,30.4985339467
1.71,22,18.7841319908
1.71,23,50.9629479522
1.71,24,41.4416593634
1.71,25,0.0
1.71,26,21.7005645985
1.71,27,22.58319804
1.71,28,14.8116882586
1.71,29,0.0
1.71,30,0.0
1.71,31,0.0
1.71,32,0.0
1.71,33,0.0
1.71,34,0.0
1.71,35,0.0
1.71,36,0.0
1.71,37,0.0
1.71,38,0.0
1.71,39,0.0
1.71,40,0.0
1.71,41,0.0
1.71,42,0.0
1.71,43,0.0
1.81,0,0.0
1.81,1,0.0
1.81,2,0.0
1.81,3,0.0
1.81,4,0.0
1.81,5,0.0
1.81,6,0.0
1.81,7,0.0
1.81,8,0.0
1.81,9,0.0
1.81,10,0.0
1.81,11,0.0
1.81,12,0.0
1.81,13,0.0
1.81,14,21.8305232249
1.81,15,0.0
1.81,16,15.0653285176
1.81,17,13.3756660549
1.81,18,0.0
1.81,19,27.4965280222
1.81,20,19.0435644222
1.81,21,45.1874804296
1.81,22,34.0181007752
1.81,23,40.8279993215
1.81,24,41.9657667902
1.81,25,0.0
1.81,26,17.9936687503
1.81,27,23.0252565632
1.81,28,0.0
1.81,29,0.0
1.81,30,0.0
1.81,31,0.0
1.81,32,0.0
1.81,33,0.0
1.81,34,0.0
1.81,35,0.0
1.81,36,0.0
1.81,37,0.0
1.81,38,0.0
1.81,39,0.0
1.81,40,0.0
1.81,41,0.0
1.81,42,0.0
1.81,43,0.0
1.91,0,0.0
1.91,1,0.0
1.91,2,0.0
1.91,3,0.0
1.91,4,0.0
1.91,5,0.0
1.91,6,0.0
1.91,7,0.0
1.91,8,0.0
1.91,9,0.0
1.91,10,0.0
1.91,11,0.0
1.91,12,0.0
1.91,13,19.8433767357
1.91,14,0.0
1.91,15,0.0
1.91,16,15.6915477237
1.91,17,15.2909053335
1.91,18,0.0
1.91,19,21.4922227288
1.91,20,15.9844181222
1.91,21,59.4051449634
1.91,22,44.4354167461
1.91,23,33.9849941111
1.91,24,45.5156129372
1.91,25,0.0
1.91,26,0.0
1.91,27,19.8140498637
1.91,28,10.7081927706
1.91,29,0.0
1.91,30,21.5801410974
1.91,31,0.0
1.91,32,0.0
1.91,33,0.0
1.91,34,0.0
1.91,35,0.0
1.91,36,0.0
1.91,37,0.0
1.91,38,0.0
1.91,39,0.0
1.91,40,0.0
1.91,41,0.0
1.91,42,0.0
1.91,43,0.0
2.01,0,0.0
2.01,1,0.0
2.01,2,0.0
2.01,3,0.0
2.01,4,0.0
2.01,5,0.0
2.01,6,0.0
2.01,7,0.0
2.01,8,0.0
2.01,9,0.0
2.01,10,0.0
2.01,11,0.0
2.01,12,0.0
2.01,13,17.3695021348
2.01,14,11.5895874032
2.01,15,0.0
2.01,16,15.1250632869
2.01,17,12.9422140709
2.01,18,0.0
2.01,19,17.4601848683
2.01,20,34.4501331333
2.01,21,32.9320890607
2.01,22,33.4651940824
2.01,23,28.9538715046
2.01,24,64.0766458641
2.01,25,0.0
2.01,26,0.0
2.01,27,13.5853742521
2.01,28,27.2034231142
2.01,29,29.1046906215
2.01,30,15.5020549351
2.01,31,0.0
2.01,32,0.0
2.01,33,0.0
2.01,34,0.0
2.01,35,0.0
2.01,36,0.0
2.01,37,0.0
2.01,38,0.0
2.01,39,0.0
2.01,40,0.0
2.01,41,0.0
2.01,42,0.0
2.01,43,0.0
2.11,0,0.0
2.11,1,0.0
2.11,2,0.0
2.11,3,0.0
2.11,4,0.0
2.11,5,0.0
2.11,6,0.0
2.11,7,0.0
2.11,8,0.0
2.11,9,0.0
2.11,10,0.0
2.11,11,13.6181509773
2.11,12,0.0
2.11,13,13.1850065147
2.11,14,0.0
2.11,15,28.8613217288
2.11,16,31.7403854825
2.11,17,0.0
2.11,18,0.0
2.11,19,37.1050819541
2.11,20,53.5483104961
2.11,21,23.762370671
2.11,22,40.4973506131
2.11,23,19.8764638171
2.11,24,80.8747054074
2.11,25,0.0
2.11,26,12.0303306556
2.11,27,32.5795253968
2.11,28,44.6368008265
2.11,29,39.1525492268
2.11,30,0.0
2.11,31,21.5204795375
2.11,32,0.0
2.11,33,0.0
2.11,34,0.0
2.11,35,0.0
2.11,36,0.0
2.11,37,0.0
2.11,38,0.0
2.11,39,0.0
2.11,40,0.0
2.11,41,0.0
2.11,42,0.0
2.11,43,0.0
2.21,0,0.0
2.21,1,0.0
2.21,2,0.0
2.21,3,0.0
2.21,4,0.0
2.21,5,0.0
2.21,6,0.0
2.21,7,0.0
2.21,8,0.0
2.21,9,0.0
2.21,10,11.24117169
2.21,11,0.0
2.21,12,23.4267131939
2.21,13,17.384248787
2.21,14,0.0
2.21,15,21.1980019245
2.21,16,26.680323825
2.21,17,14.5634504271
2.21,18,0.0
2.21,19,55.551212106
2.21,20,24.2541794053
2.21,21,52.1789378825
2.21,22,43.2885652462
2.21,23,16.2577360242
2.21,24,79.8549952047
2.21,25,0.0
2.21,26,30.0863207586
2.21,27,37.2877844936
2.21,28,35.5901103719
2.21,29,47.6972471332
2.21,30,34.599845611
2.21,31,13.3778504631
2.21,32,19.5974831529
2.21,33,0.0
2.21,34,0.0
2.21,35,0.0
2.21,36,0.0
2.21,37,0.0
2.21,38,0.0
2.21,39,0.0
2.21,40,0.0
2.21,41,0.0
2.21,42,0.0
2.21,43,0.0
2.31,0,0.0
2.31,1,0.0
2.31,2,0.0
2.31,3,0.0
2.31,4,0.0
2.31,5,0.0
2.31,6,0.0
2.31,7,0.0
2.31,8,0.0
2.31,9,0.0
2.31,10,27.736176417
2.31,11,0.0
2.31,12,27.4595393826
2.31,13,20.2096726185
2.31,14,13.0977212634
2.31,15,42.4349856712
2.31,16,27.7527037731
2.31,17,27.9557562351
2.31,18,0.0
2.31,19,60.904593856
2.31,20,17.322797063
2.31,21,61.6635902098
2.31,22,44.5338669755
2.31,23,30.5129885522
2.31,24,61.9725111501
2.31,25,0.0
2.31,26,29.3448625098
2.31,27,31.9641588577
2.31,28,27.1081483982
2.31,29,36.6817544533
2.31,30,30.4413308031
2.31,31,13.068777717
2.31,32,48.638493554
2.31,33,0.0
2.31,34,20.618265569
2.31,35,0.0
2.31,36,0.0
2.31,37,0.0
2.31,38,0.0
2.31,39,0.0
2.31,40,0.0
2.31,41,0.0
2.31,42,0.0
2.31,43,0.0
2.41,0,0.0
2.41,1,0.0
2.41,2,0.0
2.41,3,0.0
2.41,4,0.0
2.41,5,0.0
2.41,6,0.0
2.41,7,0.0
2.41,8,0.0
2.41,9,0.0
2.41,10,23.1534718866
2.41,11,0.0
2.41,12,20.6302808606
2.41,13,15.7940689116
2.41,14,43.544437079
2.41,15,44.0669880144
2.41,16,22.3924636249
2.41,17,26.3313170461
2.41,18,0.0
2.41,19,58.2759895642
2.41,20,36.3481592832
2.41,21,72.1246689335
2.41,22,90.5511112745
2.41,23,36.884142819
2.41,24,56.0442757972
2.41,25,0.0
2.41,26,25.7011020916
2.41,27,30.1273784143
2.41,28,24.7818969122
2.41,29,31.9432136229
2.41,30,20.2293643689
2.41,31,21.425317048
2.41,32,42.9633769038
2.41,33,0.0
2.41,34,31.2808464534
2.41,35,0.0
2.41,36,0.0
2.41,37,0.0
2.41,38,0.0
2.41,39,0.0
2.41,40,0.0
2.41,41,0.0
2.41,42,0.0
2.41,43,0.0
2.51,0,0.0
2.51,1,0.0
2.51,2,0.0
2.51,3,0.0
2.51,4,0.0
2.51,5,0.0
2.51,6,0.0
2.51,7,10.775330824
2.51,8,0.0
2.51,9,35.8486367287
2.51,10,0.0
2.51,11,0.0
2.51,12,19.9756393896
2.51,13,0.0
2.51,14,37.4722484182
2.51,15,43.9686961685
2.51,16,31.164738587
2.51,17,35.0106246805
2.51,18,14.2578954815
2.51,19,44.4857899645
2.51,20,75.6412263893
2.51,21,54.2062354899
2.51,22,105.465735796
2.51,23,27.9829410506
2.51,24,59.9934797536
2.51,25,0.0
2.51,26,20.1823465672
2.51,27,31.9527878916
2.51,28,17.019621944
2.51,29,31.8658227947
2.51,30,21.090847453
2.51,31,0.0
2.51,32,35.5207114855
2.51,33,0.0
2.51,34,32.9515838484
2.51,35,42.7018845813
2.51,36,0.0
2.51,37,0.0
2.51,38,0.0
2.51,39,0.0
2.51,40,0.0
2.51,41,0.0
2.51,42,0.0
2.51,43,0.0
2.61,0,0.0
2.61,1,0.0
2.61,2,0.0
2.61,3,0.0
2.61,4,0.0
2.61,5,0.0
2.61,6,0.0
2.61,7,12.1926468714
2.61,8,0.0
2.61,9,19.6892522081
2.61,10,0.0
2.61,11,29.6099835096
2.61,12,0.0
2.61,13,10.863165041
2.61,14,31.2005166085
2.61,15,45.9642476927
2.61,16,42.8579597014
2.61,17,40.1814516997
2.61,18,13.7208186667
2.61,19,46.7264873703
2.61,20,62.4458822361
2.61,21,50.6210524492
2.61,22,87.8032838565
2.61,23,12.3489858189
2.61,24,75.8193704875
2.61,25,0.0
2.61,26,28.9527697132
2.61,27,31.2529960956
2.61,28,15.141855663
2.61,29,25.7810879215
2.61,30,26.1474971954
2.61,31,18.9255860467
2.61,32,33.1685821344
2.61,33,0.0
2.61,34,22.928139592
2.61,35,34.9235086685
2.61,36,0.0
2.61,37,0.0
2.61,38,0.0
2.61,39,0.0
2.61,40,0.0
2.61,41,0.0
2.61,42,0.0
2.61,43,0.0
2.71,0,0.0
2.71,1,0.0
2.71,2,0.0
2.71,3,0.0
2.71,4,0.0
2.71,5,0.0
2.71,6,0.0
2.71,7,0.0
2.71,8,30.4595081702
2.71,9,20.2572931283
2.71,10,0.0
2.71,11,21.0702502786
2.71,12,0.0
2.71,13,21.816196933
2.71,14,32.4676007649
2.71,15,36.9750851488
2.71,16,33.3844242164
2.71,17,33.0460037237
2.71,18,11.2093194305
2.71,19,70.4569975319
2.71,20,51.0624749942
2.71,21,40.9419412484
2.71,22,56.0482893418
2.71,23,0.0
2.71,24,69.03615367
2.71,25,0.0
2.71,26,37.6870755019
2.71,27,30.839153031
2.71,28,20.8971550373
2.71,29,21.7435602787
2.71,30,25.7612215318
2.71,31,13.230287541
2.71,32,36.5225555122
2.71,33,27.6642498799
2.71,34,0.0
2.71,35,35.8502488844
2.71,36,15.1345150925
2.71,37,10.8262089924
2.71,38,0.0
2.71,39,0.0
2.71,40,0.0
2.71,41,0.0
2.71,42,0.0
2.71,43,0.0
2.81,0,0.0
2.81,1,0.0
2.81,2,0.0
2.81,3,0.0
2.81,4,0.0
2.81,5,0.0
2.81,6,0.0
2.81,7,0.0
2.81,8,18.5352641237
2.81,9,0.0
2.81,10,13.0210229612
2.81,11,37.1103737575
2.81,12,0.0
2.81,13,13.1836623354
2.81,14,32.3066921467
2.81,15,39.4992144747
2.81,16,27.2343335421
2.81,17,22.4622754733
2.81,18,0.0
2.81,19,60.2899590418
2.81,20,46.2122507881
2.81,21,69.8438612247
2.81,22,38.8085717698
2.81,23,61.4194744054
2.81,24,55.7262074901
2.81,25,28.9202768023
2.81,26,57.8871137913
2.81,27,30.2964986445
2.81,28,19.3932407141
2.81,29,20.5854501138
2.81,30,30.9087411402
2.81,31,0.0
2.81,32,44.0164191595
2.81,33,30.7722968334
2.81,34,0.0
2.81,35,16.6325717424
2.81,36,14.8320447591
2.81,37,0.0
2.81,38,0.0
2.81,39,0.0
2.81,40,0.0
2.81,41,0.0
2.81,42,0.0
2.81,43,0.0
2.91,0,0.0
2.91,1,0.0
2.91,2,0.0
2.91,3,0.0
2.91,4,0.0
2.91,5,0.0
2.91,6,0.0
2.91,7,0.0
2.91,8,19.5529263654
2.91,9,0.0
2.91,10,32.5814264091
2.91,11,45.5703748292
2.91,12,0.0
2.91,13,22.0900737666
2.91,14,26.6642083846
2.91,15,44.4040313229
2.91,16,37.0301211972
2.91,17,20.0496096675
2.91,18,0.0
2.91,19,52.7881912094
2.91,20,61.0449469078
2.91,21,72.2498594167
2.91,22,38.1664840494
2.91,23,47.6374145929
2.91,24,49.586569122
2.91,25,44.1122381197
2.91,26,85.6686564458
2.91,27,46.7707079842
2.91,28,0.0
2.91,29,24.130550978
2.91,30,39.4280919918
2.91,31,0.0
2.91,32,55.1233513949
2.91,33,33.4353899991
2.91,34,14.0424861036
2.91,35,17.3223201763
2.91,36,0.0
2.91,37,0.0
2.91,38,0.0
2.91,39,0.0
