time,ix,value
0.71,11,0.0
0.71,12,0.0
0.71,13,0.0
0.71,14,0.0
0.71,15,0.0
0.71,16,0.0
0.71,17,0.0
0.71,18,0.0
0.71,19,0.0
0.71,20,0.0
0.71,21,0.0
0.71,22,0.0
0.71,23,0.0
0.71,24,0.0
0.71,25,0.0
0.71,26,0.0
0.71,27,0.0
0.71,28,0.0
0.71,29,0.0
0.71,30,0.0
0.71,31,0.0
0.71,32,0.0
0.71,33,0.0
0.71,34,0.0
0.71,35,0.0
0.71,36,0.0
0.71,37,0.0
0.71,38,0.0
0.71,39,0.0
0.71,40,0.0
0.71,41,0.0
0.71,42,0.0
0.71,43,0.0
0.71,44,0.0
0.71,45,0.0
0.81,0,0.0
0.81,1,0.0
0.81,2,0.0
0.81,3,0.0
0.81,4,0.0
0.81,5,0.0
0.81,6,0.0
0.81,7,0.0
0.81,8,0.0
0.81,9,0.0
0.81,10,0.0
0.81,11,0.0
0.81,12,0.0
0.81,13,0.0
0.81,14,0.0
0.81,15,0.0
0.81,16,0.0
0.81,17,0.0
0.81,18,0.0
0.81,19,0.0
0.81,20,0.0
0.81,21,0.0
0.81,22,0.0
0.81,23,0.0
0.81,24,0.0
0.81,25,0.0
0.81,26,0.0
0.81,27,0.0
0.81,28,0.0
0.81,29,0.0
0.81,30,0.0
0.81,31,0.0
0.81,32,0.0
0.81,33,0.0
0.81,34,0.0
0.81,35,0.0
0.81,36,0.0
0.81,37,0.0
0.81,38,0.0
0.81,39,0.0
0.81,40,0.0
0.81,41,0.0
0.81,42,0.0
0.81,43,0.0
0.81,44,0.0
0.81,45,0.0
0.91,0,0.0
0.91,1,0.0
0.91,2,0.0
0.91,3,0.0
0.91,4,0.0
0.91,5,0.0
0.91,6,0.0
0.91,7,0.0
0.91,8,0.0
0.91,9,0.0
0.91,10,0.0
0.91,11,0.0
0.91,12,0.0
0.91,13,0.0
0.91,14,0.0
0.91,15,0.0
0.91,16,0.0
0.91,17,0.0
0.91,18,0.0
0.91,19,0.0
0.91,20,0.0
0.91,21,0.0
0.91,22,0.0
0.91,23,0.0
0.91,24,0.0
0.91,25,0.0
0.91,26,0.0
0.91,27,0.0
0.91,28,0.0
0.91,29,0.0
0.91,30,0.0
0.91,31,0.0
0.91,32,0.0
0.91,33,0.0
0.91,34,0.0
0.91,35,0.0
0.91,36,0.0
0.91,37,0.0
0.91,38,0.0
0.91,39,0.0
0.91,40,0.0
0.91,41,0.0
0.91,42,0.0
0.91,43,0.0
0.91,44,0.0
0.91,45,0.0
1.01,0,0.0
1.01,1,0.0
1.01,2,0.0
1.01,3,0.0
1.01,4,0.0
1.01,5,0.0
1.01,6,0.0
1.01,7,0.0
1.01,8,0.0
1.01,9,0.0
1.01,10,0.0
1.01,11,0.0
1.01,12,0.0
1.01,13,0.0
1.01,14,0.0
1.01,15,0.0
1.01,16,0.0
1.01,17,0.0
1.01,18,0.0
1.01,19,0.0
1.01,20,0.0
1.01,21,0.0
1.01,22,0.0
1.01,23,0.0
1.01,24,0.0
1.01,25,0.0
1.01,26,0.0
1.01,27,0.0
1.01,28,0.0
1.01,29,0.0
1.01,30,0.0
1.01,31,0.0
1.01,32,0.0
1.01,33,0.0
1.01,34,0.0
1.01,35,0.0
1.01,36,0.0
1.01,37,0.0
1.01,38,0.0
1.01,39,0.0
1.01,40,0.0
1.01,41,0.0
1.01,42,0.0
1.01,43,0.0
1.01,44,0.0
1.01,45,0.0
1.11,0,0.0
1.11,1,0.0
1.11,2,0.0
1.11,3,0.0
1.11,4,0.0
1.11,5,0.0
1.11,6,0.0
1.11,7,0.0
1.11,8,0.0
1.11,9,0.0
1.11,10,0.0
1.11,11,0.0
1.11,12,0.0
1.11,13,0.0
1.11,14,0.0
1.11,15,0.0
1.11,16,0.0
1.11,17,0.0
1.11,18,0.0
1.11,19,0.0
1.11,20,0.0
1.11,21,0.0
1.11,22,0.0
1.11,23,0.0
1.11,24,0.0
1.11,25,0.0
1.11,26,0.0
1.11,27,0.0
1.11,28,0.0
1.11,29,0.0
1.11,30,0.0
1.11,31,0.0
1.11,32,0.0
1.11,33,0.0
1.11,34,0.0
1.11,35,0.0
1.11,36,0.0
1.11,37,0.0
1.11,38,0.0
1.11,39,0.0
1.11,40,0.0
1.11,41,0.0
1.11,42,0.0
1.11,43,0.0
1.11,44,0.0
1.11,45,0.0
1.21,0,0.0
1.21,1,0.0
1.21,2,0.0
1.21,3,0.0
1.21,4,0.0
1.21,5,0.0
1.21,6,0.0
1.21,7,0.0
1.21,8,0.0
1.21,9,0.0
1.21,10,0.0
1.21,11,0.0
1.21,12,0.0
1.21,13,0.0
1.21,14,0.0
1.21,15,0.0
1.21,16,0.0
1.21,17,0.0
1.21,18,0.0
1.21,19,0.0
1.21,20,0.0
1.21,21,0.0
1.21,22,0.0
1.21,23,0.0
1.21,24,0.0
1.21,25,0.0
1.21,26,0.0
1.21,27,0.0
1.21,28,0.0
1.21,29,0.0
1.21,30,0.0
1.21,31,0.0
1.21,32,0.0
1.21,33,0.0
1.21,34,0.0
1.21,35,0.0
1.21,36,0.0
1.21,37,0.0
1.21,38,0.0
1.21,39,0.0
1.21,40,0.0
1.21,41,0.0
1.21,42,0.0
1.21,43,0.0
1.21,44,0.0
1.21,45,0.0
1.31,0,0.0
1.31,1,0.0
1.31,2,0.0
1.31,3,0.0
1.31,4,0.0
1.31,5,0.0
1.31,6,0.0
1.31,7,0.0
1.31,8,0.0
1.31,9,0.0
1.31,10,0.0
1.31,11,0.0
1.31,12,0.0
1.31,13,0.0
1.31,14,0.0
1.31,15,0.0
1.31,16,0.0
1.31,17,0.0
1.31,18,0.0
1.31,19,0.0
1.31,20,0.0
1.31,21,0.0
1.31,22,0.0
1.31,23,0.0
1.31,24,0.0
1.31,25,0.0
1.31,26,27.0662709501
1.31,27,0.0
1.31,28,0.0
1.31,29,0.0
1.31,30,0.0
1.31,31,0.0
1.31,32,0.0
1.31,33,0.0
1.31,34,0.0
1.31,35,0.0
1.31,36,0.0
1.31,37,0.0
1.31,38,0.0
1.31,39,0.0
1.31,40,0.0
1.31,41,0.0
1.31,42,0.0
1.31,43,0.0
1.31,44,0.0
1.31,45,0.0
1.41,0,0.0
1.41,1,0.0
1.41,2,0.0
1.41,3,0.0
1.41,4,0.0
1.41,5,0.0
1.41,6,0.0
1.41,7,0.0
1.41,8,0.0
1.41,9,0.0
1.41,10,0.0
1.41,11,0.0
1.41,12,0.0
1.41,13,0.0
1.41,14,0.0
1.41,15,0.0
1.41,16,0.0
1.41,17,0.0
1.41,18,0.0
1.41,19,26.6033902386
1.41,20,0.0
1.41,21,0.0
1.41,22,0.0
1.41,23,0.0
1.41,24,0.0
1.41,25,0.0
1.41,26,24.6163782783
1.41,27,0.0
1.41,28,0.0
1.41,29,0.0
1.41,30,0.0
1.41,31,0.0
1.41,32,0.0
1.41,33,0.0
1.41,34,0.0
1.41,35,0.0
1.41,36,0.0
1.41,37,0.0
1.41,38,0.0
1.41,39,0.0
1.41,40,0.0
1.41,41,0.0
1.41,42,0.0
1.41,43,0.0
1.41,44,0.0
1.41,45,0.0
1.51,0,0.0
1.51,1,0.0
1.51,2,0.0
1.51,3,0.0
1.51,4,0.0
1.51,5,0.0
1.51,6,0.0
1.51,7,0.0
1.51,8,0.0
1.51,9,0.0
1.51,10,0.0
1.51,11,0.0
1.51,12,0.0
1.51,13,0.0
1.51,14,0.0
1.51,15,0.0
1.51,16,0.0
1.51,17,0.0
1.51,18,0.0
1.51,19,21.5618590353
1.51,20,0.0
1.51,21,0.0
1.51,22,0.0
1.51,23,0.0
1.51,24,0.0
1.51,25,0.0
1.51,26,27.7513152105
1.51,27,0.0
1.51,28,0.0
1.51,29,0.0
1.51,30,0.0
1.51,31,0.0
1.51,32,0.0
1.51,33,0.0
1.51,34,0.0
1.51,35,0.0
1.51,36,0.0
1.51,37,0.0
1.51,38,0.0
1.51,39,0.0
1.51,40,0.0
1.51,41,0.0
1.51,42,0.0
1.51,43,0.0
1.51,44,0.0
1.51,45,0.0
1.61,0,0.0
1.61,1,0.0
1.61,2,0.0
1.61,3,0.0
1.61,4,0.0
1.61,5,0.0
1.61,6,0.0
1.61,7,0.0
1.61,8,0.0
1.61,9,0.0
1.61,10,0.0
1.61,11,0.0
1.61,12,0.0
1.61,13,0.0
1.61,14,0.0
1.61,15,0.0
1.61,16,0.0
1.61,17,0.0
1.61,18,0.0
1.61,19,22.2220576281
1.61,20,0.0
1.61,21,0.0
1.61,22,0.0
1.61,23,0.0
1.61,24,0.0
1.61,25,0.0
1.61,26,30.3042170141
1.61,27,0.0
1.61,28,0.0
1.61,29,0.0
1.61,30,0.0
1.61,31,0.0
1.61,32,0.0
1.61,33,0.0
1.61,34,0.0
1.61,35,0.0
1.61,36,0.0
1.61,37,0.0
1.61,38,0.0
1.61,39,0.0
1.61,40,0.0
1.61,41,0.0
1.61,42,0.0
1.61,43,0.0
1.61,44,0.0
1.61,45,0.0
1.71,0,0.0
1.71,1,0.0
1.71,2,0.0
1.71,3,0.0
1.71,4,0.0
1.71,5,0.0
1.71,6,0.0
1.71,7,0.0
1.71,8,0.0
1.71,9,0.0
1.71,10,0.0
1.71,11,0.0
1.71,12,0.0
1.71,13,0.0
1.71,14,0.0
1.71,15,0.0
1.71,16,0.0
1.71,17,0.0
1.71,18,14.5833000521
1.71,19,14.8840568261
1.71,20,0.0
1.71,21,0.0
1.71,22,0.0
1.71,23,0.0
1.71,24,0.0
1.71,25,30.9499800703
1.71,26,15.3605665767
1.71,27,0.0
1.71,28,23.4233731695
1.71,29,0.0
1.71,30,0.0
1.71,31,0.0
1.71,32,0.0
1.71,33,0.0
1.71,34,0.0
1.71,35,0.0
1.71,36,0.0
1.71,37,0.0
1.71,38,0.0
1.71,39,0.0
1.71,40,0.0
1.71,41,0.0
1.71,42,0.0
1.71,43,0.0
1.71,44,0.0
1.71,45,0.0
1.81,0,0.0
1.81,1,0.0
1.81,2,0.0
1.81,3,0.0
1.81,4,0.0
1.81,5,0.0
1.81,6,0.0
1.81,7,0.0
1.81,8,0.0
1.81,9,0.0
1.81,10,0.0
1.81,11,0.0
1.81,12,0.0
1.81,13,0.0
1.81,14,0.0
1.81,15,0.0
1.81,16,10.8512388132
1.81,17,0.0
1.81,18,0.0
1.81,19,39.3362999747
1.81,20,47.052489445
1.81,21,0.0
1.81,22,0.0
1.81,23,0.0
1.81,24,0.0
1.81,25,36.0897295217
1.81,26,0.0
1.81,27,19.2087703262
1.81,28,12.6114904141
1.81,29,0.0
1.81,30,0.0
1.81,31,0.0
1.81,32,0.0
1.81,33,0.0
1.81,34,0.0
1.81,35,0.0
1.81,36,0.0
1.81,37,0.0
1.81,38,0.0
1.81,39,0.0
1.81,40,0.0
1.81,41,0.0
1.81,42,0.0
1.81,43,0.0
1.81,44,0.0
1.81,45,0.0
1.91,0,0.0
1.91,1,0.0
1.91,2,0.0
1.91,3,0.0
1.91,4,0.0
1.91,5,0.0
1.91,6,0.0
1.91,7,0.0
1.91,8,0.0
1.91,9,0.0
1.91,10,0.0
1.91,11,0.0
1.91,12,0.0
1.91,13,0.0
1.91,14,0.0
1.91,15,0.0
1.91,16,0.0
1.91,17,12.9332151788
1.91,18,0.0
1.91,19,27.5719739757
1.91,20,33.660976847
1.91,21,46.7315200894
1.91,22,0.0
1.91,23,0.0
1.91,24,16.8427461742
1.91,25,26.2290545813
1.91,26,0.0
1.91,27,0.0
1.91,28,0.0
1.91,29,12.7508627517
1.91,30,0.0
1.91,31,0.0
1.91,32,0.0
1.91,33,0.0
1.91,34,0.0
1.91,35,0.0
1.91,36,0.0
1.91,37,0.0
1.91,38,0.0
1.91,39,0.0
1.91,40,0.0
1.91,41,0.0
1.91,42,0.0
1.91,43,0.0
1.91,44,0.0
1.91,45,0.0
2.01,0,0.0
2.01,1,0.0
2.01,2,0.0
2.01,3,0.0
2.01,4,0.0
2.01,5,0.0
2.01,6,0.0
2.01,7,0.0
2.01,8,0.0
2.01,9,0.0
2.01,10,0.0
2.01,11,0.0
2.01,12,0.0
2.01,13,0.0
2.01,14,0.0
2.01,15,15.6720202611
2.01,16,0.0
2.01,17,18.9146754802
2.01,18,20.125924308
2.01,19,16.6067270181
2.01,20,19.5003536791
2.01,21,44.5334504625
2.01,22,0.0
2.01,23,0.0
2.01,24,42.1295855784
2.01,25,27.809590236
2.01,26,20.929798817
2.01,27,0.0
2.01,28,20.0587655984
2.01,29,20.9165285523
2.01,30,0.0
2.01,31,11.4354048898
2.01,32,0.0
2.01,33,0.0
2.01,34,0.0
2.01,35,0.0
2.01,36,0.0
2.01,37,0.0
2.01,38,0.0
2.01,39,0.0
2.01,40,0.0
2.01,41,0.0
2.01,42,0.0
2.01,43,0.0
2.01,44,0.0
2.01,45,0.0
2.11,0,0.0
2.11,1,0.0
2.11,2,0.0
2.11,3,0.0
2.11,4,0.0
2.11,5,0.0
2.11,6,0.0
2.11,7,0.0
2.11,8,0.0
2.11,9,0.0
2.11,10,0.0
2.11,11,0.0
2.11,12,0.0
2.11,13,0.0
2.11,14,0.0
2.11,15,17.9156459734
2.11,16,0.0
2.11,17,23.864184889
2.11,18,22.7131947839
2.11,19,10.9969600708
2.11,20,21.3972911994
2.11,21,40.8156405099
2.11,22,0.0
2.11,23,0.0
2.11,24,33.9149971865
2.11,25,28.76097475
2.11,26,0.0
2.11,27,0.0
2.11,28,16.9652249031
2.11,29,0.0
2.11,30,0.0
2.11,31,18.7900674909
2.11,32,0.0
2.11,33,0.0
2.11,34,0.0
2.11,35,0.0
2.11,36,0.0
2.11,37,0.0
2.11,38,0.0
2.11,39,0.0
2.11,40,0.0
2.11,41,0.0
2.11,42,0.0
2.11,43,0.0
2.11,44,0.0
2.11,45,0.0
2.21,0,0.0
2.21,1,0.0
2.21,2,0.0
2.21,3,0.0
2.21,4,0.0
2.21,5,0.0
2.21,6,0.0
2.21,7,0.0
2.21,8,0.0
2.21,9,0.0
2.21,10,0.0
2.21,11,0.0
2.21,12,0.0
2.21,13,0.0
2.21,14,20.1295439423
2.21,15,0.0
2.21,16,0.0
2.21,17,15.7173658919
2.21,18,15.3805559061
2.21,19,25.6596458122
2.21,20,14.1405645193
2.21,21,21.8953243857
2.21,22,83.2072301725
2.21,23,86.0408862474
2.21,24,21.9725242798
2.21,25,39.5694604929
2.21,26,22.5993713808
2.21,27,0.0
2.21,28,13.5864330223
2.21,29,0.0
2.21,30,0.0
2.21,31,0.0
2.21,32,0.0
2.21,33,0.0
2.21,34,0.0
2.21,35,0.0
2.21,36,0.0
2.21,37,0.0
2.21,38,0.0
2.21,39,0.0
2.21,40,0.0
2.21,41,0.0
2.21,42,0.0
2.21,43,0.0
2.21,44,0.0
2.21,45,0.0
2.31,0,0.0
2.31,1,0.0
2.31,2,0.0
2.31,3,0.0
2.31,4,0.0
2.31,5,0.0
2.31,6,0.0
2.31,7,0.0
2.31,8,0.0
2.31,9,0.0
2.31,10,0.0
2.31,11,0.0
2.31,12,0.0
2.31,13,0.0
2.31,14,17.6908877551
2.31,15,0.0
2.31,16,20.1113770292
2.31,17,13.4795364503
2.31,18,12.4877039841
2.31,19,57.2851407097
2.31,20,29.1820235693
2.31,21,28.831806878
2.31,22,37.7572394001
2.31,23,64.5436134119
2.31,24,52.4449823922
2.31,25,49.6233055505
2.31,26,32.7198257962
2.31,27,0.0
2.31,28,0.0
2.31,29,0.0
2.31,30,17.9813364359
2.31,31,0.0
2.31,32,17.19514142
2.31,33,0.0
2.31,34,0.0
2.31,35,0.0
2.31,36,0.0
2.31,37,0.0
2.31,38,0.0
2.31,39,0.0
2.31,40,0.0
2.31,41,0.0
2.31,42,0.0
2.31,43,0.0
2.31,44,0.0
2.31,45,0.0
2.41,0,0.0
2.41,1,0.0
2.41,2,0.0
2.41,3,0.0
2.41,4,0.0
2.41,5,0.0
2.41,6,0.0
2.41,7,0.0
2.41,8,0.0
2.41,9,0.0
2.41,10,0.0
2.41,11,0.0
2.41,12,0.0
2.41,13,19.0199022964
2.41,14,0.0
2.41,15,0.0
2.41,16,0.0
2.41,17,15.7730854442
2.41,18,24.6193305806
2.41,19,33.4301776267
2.41,20,39.1705077216
2.41,21,18.4082964218
2.41,22,19.930102502
2.41,23,82.9401935755
2.41,24,57.8951274235
2.41,25,76.9801640475
2.41,26,20.8030867862
2.41,27,0.0
2.41,28,11.9942845821
2.41,29,0.0
2.41,30,28.2913877571
2.41,31,0.0
2.41,32,0.0
2.41,33,0.0
2.41,34,0.0
2.41,35,0.0
2.41,36,0.0
2.41,37,0.0
2.41,38,0.0
2.41,39,0.0
2.41,40,0.0
2.41,41,0.0
2.41,42,0.0
2.41,43,0.0
2.41,44,0.0
2.41,45,0.0
2.51,0,0.0
2.51,1,0.0
2.51,2,0.0
2.51,3,0.0
2.51,4,0.0
2.51,5,0.0
2.51,6,0.0
2.51,7,0.0
2.51,8,0.0
2.51,9,0.0
2.51,10,0.0
2.51,11,12.1120966083
2.51,12,0.0
2.51,13,34.2752545497
2.51,14,0.0
2.51,15,15.7307891957
2.51,16,0.0
2.51,17,17.9891731168
2.51,18,26.0049213074
2.51,19,33.486844126
2.51,20,51.0824559032
2.51,21,38.9226537874
2.51,22,53.0089815804
2.51,23,35.5054924256
2.51,24,92.5964547029
2.51,25,63.6339433245
2.51,26,16.4104396295
2.51,27,45.1992013205
2.51,28,11.8421214195
2.51,29,0.0
2.51,30,24.4158017174
2.51,31,0.0
2.51,32,0.0
2.51,33,21.8083313638
2.51,34,0.0
2.51,35,0.0
2.51,36,0.0
2.51,37,0.0
2.51,38,0.0
2.51,39,0.0
2.51,40,0.0
2.51,41,0.0
2.51,42,0.0
2.51,43,0.0
2.51,44,0.0
2.51,45,0.0
2.61,0,0.0
2.61,1,0.0
2.61,2,0.0
2.61,3,0.0
2.61,4,0.0
2.61,5,0.0
2.61,6,0.0
2.61,7,0.0
2.61,8,0.0
2.61,9,0.0
2.61,10,0.0
2.61,11,16.0714015506
2.61,12,0.0
2.61,13,21.1830080855
2.61,14,0.0
2.61,15,32.9135897673
2.61,16,0.0
2.61,17,0.0
2.61,18,32.6484837117
2.61,19,62.8370559559
2.61,20,30.894897726
2.61,21,30.7847797483
2.61,22,70.5478187882
2.61,23,20.1346324797
2.61,24,63.4979450785
2.61,25,108.515967947
2.61,26,0.0
2.61,27,39.9274417633
2.61,28,50.9723685045
2.61,29,0.0
2.61,30,45.0863095532
2.61,31,16.5474225909
2.61,32,0.0
2.61,33,13.3136898496
2.61,34,0.0
2.61,35,0.0
2.61,36,0.0
2.61,37,0.0
2.61,38,0.0
2.61,39,0.0
2.61,40,0.0
2.61,41,0.0
2.61,42,0.0
2.61,43,0.0
2.61,44,0.0
2.61,45,0.0
2.71,0,0.0
2.71,1,0.0
2.71,2,0.0
2.71,3,0.0
2.71,4,0.0
2.71,5,0.0
2.71,6,0.0
2.71,7,0.0
2.71,8,11.0353310731
2.71,9,0.0
2.71,10,16.6947873946
2.71,11,0.0
2.71,12,31.1207435585
2.71,13,18.0201936728
2.71,14,0.0
2.71,15,24.8148136753
2.71,16,39.1360592565
2.71,17,0.0
2.71,18,28.4090175213
2.71,19,38.5187342519
2.71,20,77.8109379575
2.71,21,57.7597744011
2.71,22,50.2137684866
2.71,23,49.5223523864
2.71,24,78.7270833493
2.71,25,87.3866565999
2.71,26,0.0
2.71,27,22.6086767318
2.71,28,93.579946627
2.71,29,0.0
2.71,30,59.0593192384
2.71,31,26.4172482238
2.71,32,11.5092399765
2.71,33,0.0
2.71,34,32.8604595312
2.71,35,0.0
2.71,36,0.0
2.71,37,0.0
2.71,38,0.0
2.71,39,0.0
2.71,40,0.0
2.71,41,0.0
2.71,42,0.0
2.71,43,0.0
2.71,44,0.0
2.71,45,0.0
2.81,0,0.0
2.81,1,0.0
2.81,2,0.0
2.81,3,0.0
2.81,4,0.0
2.81,5,0.0
2.81,6,0.0
2.81,7,0.0
2.81,8,0.0
2.81,9,0.0
2.81,10,16.5783619787
2.81,11,0.0
2.81,12,28.5138353666
2.81,13,0.0
2.81,14,32.4497823758
2.81,15,32.1241496121
2.81,16,63.3611134929
2.81,17,0.0
2.81,18,19.8555120208
2.81,19,19.0644256689
2.81,20,76.7691436004
2.81,21,51.749643008
2.81,22,41.9111422087
2.81,23,39.4210264877
2.81,24,45.8196190922
2.81,25,28.6339889883
2.81,26,0.0
2.81,27,35.7567717023
2.81,28,43.3359308534
2.81,29,0.0
2.81,30,26.0015214952
2.81,31,19.5188327104
2.81,32,36.2136085038
2.81,33,0.0
2.81,34,40.3627798333
2.81,35,0.0
2.81,36,13.7336143457
2.81,37,0.0
2.81,38,0.0
2.81,39,0.0
2.81,40,0.0
2.81,41,0.0
2.81,42,0.0
2.81,43,0.0
2.81,44,0.0
2.81,45,0.0
2.91,0,0.0
2.91,1,0.0
2.91,2,0.0
2.91,3,0.0
2.91,4,0.0
2.91,5,0.0
2.91,6,0.0
2.91,7,0.0
2.91,8,0.0
2.91,9,14.271189409
2.91,10,0.0
2.91,11,22.0298208225
2.91,12,26.299840814
2.91,13,0.0
2.91,14,20.0288858754
2.91,15,31.3627273653
